   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     09:52,         -,         -,         -,         -,               -,              -
  2,      曲靖,     11:27,     11:33,      06分,        95,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      富源,     12:44,     12:53,      09分,       172,         0,    37.5/-,      83.5/87/95,      125.5/142
  4,      红果,     13:20,     13:48,      28分,       208,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,      柏果,     14:35,     14:37,      02分,       283,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    六盘水,     16:50,     17:07,      17分,       418,         0,    62.5/-,   110.5/115/125,      166.5/188
  7,      昭通,     19:40,     19:47,      07分,       588,         0,      81/-,     144/150/163,        222/251
  8,      宜宾,     00:38,     00:58,      20分,       886,         0,     112/-,     194/202/219,        301/339
  9,      自贡,     02:29,     02:38,      09分,       997,         0,     119/-,     207/215/234,        324/365
 10,      内江,     03:23,     03:40,      17分,      1051,         0,     124/-,     215/224/243,        336/379
 11,      资阳,     05:20,     05:28,      08分,      -272,         0,   135.5/-,   232.5/242/263,      360.5/406
 12,      简阳,     06:06,     06:14,      08分,      -226,         0,   138.5/-,   238.5/248/270,      372.5/420
 13,      成都,     08:29,     08:29,      00分,      1357,         0,   148.5/-,   254.5/265/288,      398.5/449
