   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      包头,         -,     09:51,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    包头东,     10:06,     10:10,       4分,        15,        16,       8/-,        54/59/62,         78/84
  3,    萨拉齐,     10:57,     11:12,      15分,        66,        60,      11/-,        57/62/65,     86.5/92.5
  4,  呼和浩特,     12:16,     12:24,       8分,       145,       165,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  5,呼和浩特东,     12:34,     12:42,       8分,       163,       173,    28.5/-,  74.5/79.5/82.5,   112.5/118.5
  6,    集宁南,     14:04,     14:10,       6分,       253,       323,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  7,      丰镇,     15:10,     15:12,       2分,       319,       405,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      大同,     15:55,     16:04,       9分,       364,       450,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  9,  张家口南,     18:27,     18:33,       6分,       516,       628,      86/-,     152/156/161,       232/244
 10,      宣化,     18:53,     18:56,       3分,       542,       653,      91/-,     158/164/169,       243/253
 11,      任丘,     23:57,     23:59,       2分,       846,       947,     124/-,     215/223/230,       336/351
 12,      肃宁,     00:26,     00:30,       4分,       875,       988,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 13,      衡水,     01:25,     01:37,      12分,       934,      1074,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 14,      聊城,     03:42,     03:57,      15分,      1071,      1226,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 15,    济南东,     05:42,     05:48,       6分,      1191,      1353,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 16,      淄博,     06:55,     07:01,       6分,      1264,      1460,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 17,      潍坊,     08:05,     08:09,       4分,      1334,      1560,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 18,      胶州,     09:09,     09:12,       3分,      1398,      1670,     198/-,     337/349/361,       530/552
 19,      青岛,     10:18,         -,          ,      1467,      1743,     201/-,     343/355/367,       542/566
