   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    上海南,         -,     19:02,         -,         -,         -,         -,               -,              -
  2,      嘉兴,     19:48,     19:51,      03分,        46,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,      海宁,     20:13,     20:16,      03分,        71,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,    杭州东,     21:00,     21:06,      06分,       118,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      诸暨,     21:55,     21:58,      03分,       173,         0,    40.5/-,      86.5/90/98,      129.5/146
  6,      义乌,     22:26,     22:29,      03分,       204,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      金华,     23:20,     23:27,      07分,       258,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,      鹰潭,     03:47,     04:00,      13分,       525,         0,       0/-,           0/0/0,            0/0
  9,      新余,     06:27,     06:31,      04分,       685,         0,     119/-,     207/215/234,        324/365
 10,      萍乡,     07:46,     07:51,      05分,       764,         0,   135.5/-,   232.5/242/263,      360.5/406
 11,      醴陵,     08:16,     08:19,      03分,       794,         0,   138.5/-,   238.5/248/270,      372.5/420
 12,      株洲,     08:58,     09:17,      19分,       836,         0,   141.5/-,   244.5/254/276,      381.5/430
 13,      娄底,     10:53,     10:59,      06分,       951,         0,   152.5/-,   261.5/272/296,      409.5/462
 14,      怀化,     15:08,     15:20,      12分,      1206,         0,   189.5/-,   322.5/335/364,      504.5/569
 15,      玉屏,     17:17,     17:23,      06分,      1335,         0,     198/-,     337/350/381,        530/597
 16,      镇远,     18:16,     18:24,      08分,      1394,         0,     201/-,     343/357/387,        542/611
 17,      凯里,     19:35,     19:41,      06分,      1473,         0,     206/-,     353/367/399,        556/627
 18,      福泉,     20:48,     20:54,      06分,      1546,         0,     213/-,     363/377/410,        572/645
 19,      贵阳,     22:42,     22:42,      00分,      1660,         0,     229/-,     389/404/439,        613/691
