   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     09:07,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    南平南,     13:09,     13:50,      41分,       242,       155,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  3,      建瓯,     14:36,     14:40,       4分,       329,       206,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  4,      建阳,     15:21,     15:28,       7分,       374,       252,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  5,    武夷山,     16:14,     16:24,      10分,       427,       304,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,      鹰潭,     18:35,     18:48,      13分,       568,       474,      69/-,     123/126/130,       186/194
  7,      东乡,     19:13,     19:23,      10分,       606,       515,      72/-,     129/132/136,       197/204
  8,      进贤,     19:52,     19:57,       5分,       645,       554,      78/-,     139/144/148,       214/223
  9,      丰城,     20:34,     20:39,       5分,       687,       620,       -/-,           -/-/-,           -/-
 10,      新余,     21:42,     21:46,       4分,       755,       720,       -/-,           -/-/-,           -/-
 11,      宜春,     22:21,     22:25,       4分,       794,       774,     102/-,     178/184/190,       274/285
 12,      萍乡,     23:09,     23:14,       5分,       842,       845,       -/-,           -/-/-,           -/-
 13,      株洲,     00:14,     00:31,      17分,       907,       926,       -/-,           -/-/-,           -/-
 14,      湘潭,     00:56,     01:00,       4分,       949,       952,       -/-,           -/-/-,           -/-
 15,      娄底,     02:08,     02:14,       6分,      1021,      1051,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 16,      怀化,     06:30,     06:40,      10分,      1283,      1366,       -/-,           -/-/-,           -/-
 17,      玉屏,     08:36,     08:44,       8分,      1409,      1486,       -/-,           -/-/-,           -/-
 18,      凯里,     10:45,     10:52,       7分,      1538,      1635,       -/-,           -/-/-,           -/-
 19,      贵阳,     13:42,         -,          ,      1715,      1823,     206/-,     353/365/377,       556/582
