   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     06:40,         -,         -,         -,         -,               -,              -
  2,      曲靖,     08:16,     08:21,      05分,        96,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     09:19,     09:25,      06分,       159,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     10:55,     11:04,      09分,       255,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      六枝,     12:21,     12:26,      05分,       341,         0,      69/-,     123/128/139,        186/210
  6,      安顺,     13:06,     13:12,      06分,       386,         0,      75/-,     133/139/151,        205/231
  7,      贵阳,     14:31,     14:52,      21分,       471,         0,      86/-,     152/158/172,        233/263
  8,      遵义,     17:38,     17:45,      07分,       658,         0,     105/-,     184/191/208,        285/321
  9,      桐梓,     18:51,     18:57,      06分,       731,         0,     112/-,     194/202/219,        301/339
 10,      赶水,     20:40,     20:46,      06分,       840,         0,     124/-,     215/224/243,        336/379
 11,      重庆,     23:16,     23:16,      00分,       996,         0,   141.5/-,   244.5/254/276,      381.5/430
