   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    上海南,         -,     19:20,         -,         -,         -,         -,               -,              -
  2,      嘉兴,     20:06,     20:09,      03分,        46,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,      海宁,     20:35,     20:38,      03分,        75,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,    杭州东,     21:41,     21:47,      06分,       141,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      义乌,     23:09,     23:12,      03分,       229,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      金华,     23:53,     23:59,      06分,       273,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,      上饶,     03:02,     03:06,      04分,       462,         0,      78/-,     139/145/157,        214/242
  8,      鹰潭,     04:15,     04:28,      13分,       535,         0,       0/-,           0/0/0,            0/0
  9,      新余,     06:49,     06:54,      05分,       689,         0,     119/-,     207/215/234,        324/365
 10,      宜春,     07:33,     07:37,      04分,       733,         0,     124/-,     215/224/243,        336/379
 11,      萍乡,     08:21,     08:25,      04分,       781,         0,   135.5/-,   232.5/242/263,      360.5/406
 12,      株洲,     09:17,     09:32,      15分,       837,         0,   141.5/-,   244.5/254/276,      381.5/430
 13,      衡阳,     11:07,     11:14,      07分,       947,         0,   156.5/-,   268.5/279/303,      422.5/476
 14,      郴州,     12:55,     12:58,      03分,      1055,         0,   173.5/-,   296.5/308/335,      464.5/524
 15,    韶关东,     14:39,     14:45,      06分,      1159,         0,   189.5/-,   322.5/335/364,      536.5/605
 16,      广州,     17:10,     17:30,      20分,      1310,         0,     201/-,     343/357/387,        628/708
 17,      佛山,     17:54,     17:58,      04分,      1354,         0,       0/-,           0/0/0,            0/0
 18,      肇庆,     19:42,     19:50,      08分,      1462,         0,       0/-,           0/0/0,            0/0
 19,      阳春,     21:35,     21:39,      04分,      1575,         0,       0/-,           0/0/0,            0/0
 20,    湛江西,     01:08,     01:11,      03分,      1788,         0,       0/-,           0/0/0,            0/0
 21,      海口,     06:20,     06:20,      00分,      2100,         0,       0/-,           0/0/0,            0/0
 22,      茂名,     23:23,     23:31,      08分,      1683,         0,       0/-,           0/0/0,            0/0
