   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     16:57,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    双城堡,     17:34,     17:36,       2分,        37,        51,      11/-,        57/63/66,       86.5/92
  3,      扶余,     18:10,     18:12,       2分,        73,       102,    16.5/-,      62.5/69/72,      96.5/103
  4,      德惠,     18:49,     18:52,       3分,       112,       165,    24.5/-,      70.5/78/82,     108.5/116
  5,      长春,     19:48,     20:05,      17分,       200,       246,    40.5/-,     86.5/96/100,     129.5/138
  6,    公主岭,     20:43,     20:45,       2分,       255,       308,    46.5/-,    92.5/102/107,     140.5/149
  7,      昌图,     22:00,     22:02,       2分,       332,       414,    62.5/-,   110.5/122/128,     166.5/177
  8,      铁岭,     22:44,     22:47,       3分,       376,       479,      69/-,     123/136/142,       186/198
  9,    沈阳北,     23:39,     23:59,      20分,       402,       546,      75/-,     133/147/153,       205/218
 10,      锦州,     02:36,     02:40,       4分,       579,       791,     102/-,     178/196/205,       274/291
 11,    山海关,     04:38,     04:47,       9分,       701,       963,     124/-,     215/237/248,       336/357
 12,      唐山,     06:58,     07:01,       3分,       841,      1136,   141.5/-,   244.5/269/282,     381.5/405
 13,      天津,     08:42,     09:10,      28分,       945,      1259,   156.5/-,   268.5/296/309,     422.5/448
 14,      霸州,     10:38,     10:41,       3分,      1061,      1358,   163.5/-,   280.5/309/323,     438.5/465
 15,      任丘,     11:20,     11:22,       2分,      1103,      1413,   173.5/-,   296.5/327/341,     464.5/493
 16,      肃宁,     11:49,     11:51,       2分,      1132,      1454,   173.5/-,   296.5/327/341,     464.5/493
 17,      深州,     12:23,     12:25,       2分,      1166,      1493,   177.5/-,   304.5/335/351,     476.5/506
 18,      衡水,     12:55,     13:07,      12分,      1198,      1528,   180.5/-,   310.5/342/358,     488.5/518
 19,    清河城,     14:05,     14:07,       2分,      1268,      1608,     192/-,     328/361/378,       515/546
 20,      聊城,     15:00,     15:12,      12分,      1323,      1692,     198/-,     337/371/388,       530/562
 21,      台前,     15:47,     15:52,       5分,      1370,      1750,     201/-,     343/378/395,       542/575
 22,      菏泽,     16:47,     16:52,       5分,      1430,      1836,     213/-,     363/398/415,       572/598
 23,      阜阳,     19:45,     20:07,      22分,      1608,      2109,     236/-,     399/414/428,       629/656
 24,      潢川,     21:26,     21:38,      12分,      1709,      2225,     243/-,     414/429/444,       654/684
 25,      麻城,     22:53,     22:57,       4分,      1796,      2345,     251/-,     426/441/456,       673/703
 26,      九江,     01:06,     01:38,      32分,      1929,      2568,   268.5/-,455.5/472.5/487.5,   718.5/751.5
 27,      鹰潭,     05:18,     05:32,      14分,      2181,      2859,   293.5/-,497.5/515.5/533.5,   786.5/822.5
 28,    武夷山,     07:45,     07:56,      11分,      2328,      3029,   302.5/-,513.5/531.5/549.5,   814.5/851.5
 29,      建阳,     08:42,     08:45,       3分,      2385,      3081,   313.5/-,529.5/547.5/566.5,   834.5/871.5
 30,      建瓯,     09:26,     09:30,       4分,      2429,      3127,   313.5/-,529.5/547.5/566.5,   834.5/871.5
 31,    南平南,     10:16,     10:45,      29分,      2479,      3178,     317/-,     536/555/575,       849/887
 32,      古田,     12:09,     12:20,      11分,      2592,      3238,     323/-,     546/566/585,       863/901
 33,      福州,     14:14,         -,          ,      2717,      3333,     328/-,     554/575/595,       879/918
