   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      天津,         -,     15:36,         -,         -,         -,         -,               -,              -
  2,      霸州,     16:59,     17:02,      03分,        83,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      任丘,     17:37,     17:40,      03分,       121,         0,    23.5/-,      69.5/73/79,      104.5/118
  4,      饶阳,     18:20,     18:23,      03分,       164,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      衡水,     19:09,     19:17,      08分,       213,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,    清河城,     20:08,     20:12,      04分,       272,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,      临清,     20:35,     20:43,      08分,       299,         0,    53.5/-,    99.5/104/113,      152.5/172
  8,      聊城,     21:16,     21:19,      03分,       340,         0,    62.5/-,   110.5/115/125,      166.5/188
  9,      阳谷,     21:46,     21:55,      09分,       370,         0,      69/-,     123/128/139,        186/210
 10,      梁山,     22:18,     22:24,      06分,       402,         0,      72/-,     129/134/146,        197/222
 11,      郓城,     22:40,     22:44,      04分,       424,         0,      75/-,     133/139/151,        205/231
 12,      菏泽,     23:19,     23:22,      03分,       463,         0,      78/-,     139/145/157,        214/242
 13,    商丘南,     00:32,     00:36,      04分,       536,         0,      93/-,     163/170/184,        251/283
 14,      阜阳,     03:31,     03:52,      21分,       715,         0,     112/-,     194/202/219,        301/339
 15,      周口,     05:56,     06:02,      06分,       860,         0,   128.5/-,   222.5/231/252,      348.5/393
 16,      漯河,     06:54,     07:14,      20分,       918,         0,   138.5/-,   238.5/248/270,      372.5/420
 17,    驻马店,     07:53,     07:56,      03分,       977,         0,   141.5/-,   244.5/254/276,      381.5/430
 18,      信阳,     09:09,     09:14,      05分,      1053,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,      广水,     09:58,     10:01,      03分,      1102,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,      花园,     10:34,     10:43,      09分,      1138,         0,   163.5/-,   280.5/292/317,      438.5/494
 21,      孝感,     11:04,     11:07,      03分,      -272,         0,   168.5/-,   288.5/300/325,     450.5/508
 22,      汉口,     12:38,     12:38,      00分,      1262,         0,   173.5/-,   296.5/308/335,      464.5/524
