   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西宁,         -,     12:35,         -,         -,         -,         -,               -,              -
  2,    平安驿,     12:59,     13:03,      04分,        24,         0,       9/-,        55/58/63,        81.5/92
  3,      乐都,     13:34,     13:38,      04分,        59,         0,       9/-,        55/58/63,        81.5/92
  4,    海石湾,     14:12,     14:16,      04分,        97,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      兰州,     16:25,     16:42,      17分,       230,         0,    32.5/-,      78.5/82/89,      118.5/134
  6,    白银西,     18:16,     18:19,      03分,       341,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      中卫,     21:55,     22:06,      11分,       560,         0,      75/-,     133/139/151,        205/231
  8,      银川,     01:24,     01:34,      10分,       769,         0,      93/-,     163/170/184,        251/283
  9,    石嘴山,     02:10,     02:16,      06分,       815,         0,      98/-,     171/178/193,        263/297
 10,      惠农,     02:55,     03:12,      17分,       860,         0,     105/-,     184/191/208,        285/321
 11,      乌海,     03:45,     03:54,      09分,       910,         0,     112/-,     194/202/219,        301/339
 12,      临河,     05:27,     05:37,      10分,      1012,         0,     124/-,     215/224/243,        336/379
 13,      包头,     08:09,     08:26,      17分,      1174,         0,   148.5/-,   254.5/265/288,      398.5/449
 14,呼和浩特东,     10:22,     10:32,      10分,      1307,         0,   168.5/-,   288.5/300/326,      450.5/508
 15,    集宁南,     11:58,     12:14,      16分,      1403,         0,   180.5/-,   310.5/323/351,      488.5/551
 16,      商都,     13:28,     13:31,      03分,      1493,         0,     192/-,     328/341/371,        515/580
 17,      化德,     14:16,     14:19,      03分,      1541,         0,     198/-,     337/350/381,        530/597
 18,  正镶白旗,     15:39,     15:45,      06分,      1624,         0,     201/-,     343/357/387,        542/611
 19,  桑根达来,     16:54,     17:00,      06分,      1699,         0,     213/-,     363/377/410,        572/645
 20,      经棚,     19:14,     19:16,      02分,      1839,         0,     229/-,     389/404/439,        613/691
 21,      林西,     20:36,     20:39,      03分,      1921,         0,     236/-,     399/415/451,        629/709
 22,      大板,     22:03,     22:15,      12分,      2008,         0,     240/-,     408/424/461,        640/721
 23,      林东,     00:07,     00:10,      03分,      2132,         0,     243/-,     414/430/468,        654/737
 24,    查布嘎,     01:32,     01:35,      03分,      2217,         0,     251/-,     426/443/481,        673/758
 25,      开鲁,     03:08,     03:10,      02分,      2313,         0,   263.5/-,   446.5/464/504,      704.5/794
 26,      通辽,     05:15,     05:35,      20分,      2440,         0,   268.5/-,   455.5/473/514,      718.5/810
 27,    甘旗卡,     06:31,     06:34,      03分,      2516,         0,   273.5/-,   463.5/482/523,      734.5/828
 28,    章古台,     06:56,     06:59,      03分,      2541,         0,   278.5/-,   471.5/490/532,      747.5/842
 29,      彰武,     07:30,     07:35,      05分,      2575,         0,   278.5/-,   471.5/490/532,      747.5/842
 30,    沈阳北,     10:18,     10:18,      00分,      2743,         0,   290.5/-,   491.5/511/555,      775.5/874
