   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      阜阳,         -,     13:20,         -,         -,         -,         -,               -,              -
  2,      淮南,     14:44,     14:48,      04分,        84,         0,    19.5/-,           -/-/-,       99.5/113
  3,      蚌埠,     16:24,     16:44,      20分,       184,         0,    32.5/-,           -/-/-,      118.5/134
  4,      明光,     17:22,     17:26,      04分,       242,         0,    41.5/-,           -/-/-,      132.5/150
  5,    滁州北,     18:09,     18:13,      04分,       289,         0,    50.5/-,           -/-/-,      146.5/165
  6,      南京,     18:57,     19:13,      16分,       337,         0,    54.5/-,           -/-/-,      155.5/176
  7,      常州,     20:33,     20:37,      04分,       433,         0,      75/-,           -/-/-,        205/231
  8,      无锡,     21:04,     21:14,      10分,       464,         0,      78/-,           -/-/-,        214/242
  9,      苏州,     21:42,     21:46,      04分,       502,         0,      86/-,           -/-/-,        233/263
 10,      昆山,     22:10,     22:13,      03分,       530,         0,      91/-,           -/-/-,        243/274
 11,      上海,     22:52,     22:52,      00分,       572,         0,      93/-,           -/-/-,        251/283
