   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,乌鲁木齐南,         -,     14:43,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    吐鲁番,     16:20,     16:31,      11分,        97,       145,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  3,      鄯善,     18:04,     18:10,       6分,       201,       293,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  4,      哈密,     20:59,     21:07,       8分,       376,       556,      78/-,     139/144/148,       214/223
  5,      柳园,     00:37,     00:51,      14分,       594,       877,     115/-,     200/206/214,       312/325
  6,    疏勒河,     02:36,     02:40,       4分,       715,      1019,   128.5/-,222.5/230.5/237.5,   348.5/363.5
  7,    嘉峪关,     05:06,     05:13,       7分,       865,      1174,   148.5/-,254.5/263.5/272.5,   398.5/415.5
  8,      酒泉,     05:32,     05:35,       3分,       891,      1196,   148.5/-,254.5/263.5/272.5,   398.5/415.5
  9,      清水,     06:13,     06:27,      14分,       932,      1260,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 10,      张掖,     07:56,     08:13,      17分,      1035,      1397,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 11,      金昌,     10:07,     10:15,       8分,      1166,      1567,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 12,      武威,     11:06,     11:12,       6分,      1223,      1641,     192/-,     328/339/351,       515/537
 13,      中卫,     15:20,     15:35,      15分,      1477,      1898,     213/-,     363/375/388,       572/598
 14,      同心,     16:58,     17:00,       2分,      1575,      1996,     224/-,     381/393/407,       598/625
 15,      固原,     18:56,     19:00,       4分,      1693,      2115,     236/-,     399/414/428,       629/656
 16,      平凉,     20:27,     20:39,      12分,      1784,      2206,     243/-,     414/429/444,       654/684
 17,    安口窑,     21:34,     21:36,       2分,      1851,      2255,     243/-,     414/429/444,       654/684
 18,      宝鸡,     00:39,     01:02,      23分,      2036,      2409,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 19,      略阳,     07:03,     07:06,       3分,      2420,      2624,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 20,    阳平关,     08:33,     08:35,       2分,      2510,      2679,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 21,      广元,     10:08,     10:14,       6分,      2562,      4174,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 22,      江油,     11:01,     11:02,       1分,      2658,      2894,   299.5/-,507.5/524.5/542.5,   802.5/838.5
 23,      绵阳,     13:26,     13:35,       9分,      2803,      2963,   299.5/-,507.5/524.5/542.5,   802.5/838.5
 24,      德阳,     14:16,     14:20,       4分,      2853,      3017,   302.5/-,513.5/531.5/549.5,   814.5/851.5
 25,      成都,     15:08,         -,          ,      2905,      3078,   313.5/-,529.5/547.5/566.5,   834.5/871.5
