   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      襄阳,         -,     12:42,         -,         -,         -,         -,               -,              -
  2,      随州,     15:22,     15:26,      04分,       160,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,      安陆,     16:02,     16:06,      04分,       200,         0,    32.5/-,      78.5/82/89,      118.5/134
  4,      云梦,     16:23,     16:26,      03分,       221,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,      汉口,     17:40,     18:05,      25分,       298,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      孝感,     18:55,     18:58,      03分,       373,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      花园,     19:19,     19:22,      03分,       397,         0,    62.5/-,   110.5/115/125,      166.5/188
  8,      广水,     19:53,     19:56,      03分,       431,         0,      69/-,     123/128/139,        186/210
  9,      信阳,     20:42,     20:47,      05分,       480,         0,      75/-,     133/139/151,        205/231
 10,    驻马店,     21:53,     21:57,      04分,       551,         0,      86/-,     152/158/172,        233/263
 11,      西平,     22:28,     22:40,      12分,       586,         0,      91/-,     158/165/179,        243/274
 12,      漯河,     23:06,     23:10,      04分,       624,         0,      93/-,     163/170/184,        251/283
 13,      许昌,     00:48,     00:53,      05分,       726,         0,     102/-,     178/185/201,        274/309
 14,      郑州,     01:48,     02:05,      17分,       786,         0,     112/-,     194/202/219,        301/339
 15,      兰考,     03:16,     03:19,      03分,       874,         0,     124/-,     215/224/243,        336/379
 16,      商丘,     04:18,     04:25,      07分,       936,         0,   135.5/-,   232.5/242/263,      360.5/406
 17,      菏泽,     05:47,     05:51,      04分,      1025,         0,   141.5/-,   244.5/254/276,      381.5/430
 18,      梁山,     06:36,     06:46,      10分,      1074,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,      聊城,     07:52,     08:05,      13分,      1150,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,    清河城,     09:01,     09:11,      10分,      1219,         0,   168.5/-,   288.5/300/326,      450.5/508
 21,      衡水,     10:20,     10:26,      06分,      1298,         0,   173.5/-,   296.5/308/335,      464.5/524
 22,      饶阳,     11:03,     11:13,      10分,      1341,         0,   177.5/-,   304.5/317/344,      476.5/537
 23,      肃宁,     11:29,     11:43,      14分,      1367,         0,   180.5/-,   310.5/323/351,      488.5/551
 24,      霸州,     13:10,     13:21,      11分,      1468,         0,     192/-,     328/341/371,        515/580
 25,      天津,     14:46,     14:54,      08分,      1564,         0,     198/-,     337/350/381,        530/597
 26,      唐山,     16:14,     16:18,      04分,      1652,         0,     206/-,     353/367/399,        556/627
 27,    山海关,     18:46,     18:52,      06分,      1804,         0,     224/-,     381/396/430,        598/674
 28,      绥中,     19:34,     19:36,      02分,      1852,         0,     229/-,     389/404/439,        613/691
 29,      兴城,     20:05,     20:07,      02分,      1883,         0,     236/-,     399/415/451,        629/709
 30,    葫芦岛,     20:24,     20:26,      02分,      1902,         0,     236/-,     399/415/451,        629/709
 31,      锦州,     21:06,     21:14,      08分,      1944,         0,     240/-,     408/424/461,        640/721
 32,    沟帮子,     21:54,     21:57,      03分,      1992,         0,     243/-,     414/430/468,        654/737
 33,    沈阳北,     00:14,     00:26,      12分,      2132,         0,   263.5/-,   446.5/464/504,      704.5/794
 34,      铁岭,     01:07,     01:09,      02分,      2185,         0,   268.5/-,   455.5/473/514,      718.5/810
 35,      长春,     03:35,     03:43,      08分,      2333,         0,   285.5/-,   483.5/502/546,      761.5/858
 36,      德惠,     04:59,     05:02,      03分,      2417,         0,   290.5/-,   491.5/511/555,      775.5/874
 37,      扶余,     06:06,     06:08,      02分,      2484,         0,   293.5/-,   497.5/517/562,      786.5/886
 38,    双城堡,     06:44,     07:03,      19分,      2522,         0,   299.5/-,   507.5/527/573,      802.5/904
 39,    哈尔滨,     07:44,     07:44,      00分,      2582,         0,   299.5/-,   507.5/527/573,      802.5/904
