   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州东,         -,     11:15,         -,         -,         -,         -,               -,              -
  2,    东莞东,     12:15,     12:20,      05分,        60,         0,       0/-,           0/0/0,            0/0
  3,      惠州,     13:03,     13:07,      04分,       108,         0,       0/-,           0/0/0,            0/0
  4,      河源,     14:00,     14:05,      05分,       165,         0,       0/-,           0/0/0,            0/0
  5,      龙川,     15:18,     15:26,      08分,       243,         0,       0/-,           0/0/0,            0/0
  6,      龙南,     17:00,     17:04,      04分,       345,         0,    86.5/-,   149.5/156/169,      225.5/254
  7,      信丰,     17:44,     17:47,      03分,       389,         0,      91/-,     154/160/174,        235/265
  8,      赣州,     18:31,     18:52,      21分,       436,         0,     100/-,     172/179/195,        264/298
  9,      兴国,     19:40,     19:43,      03分,       505,         0,     113/-,     194/202/219,        299/337
 10,      泰和,     20:38,     20:52,      14分,       563,         0,     119/-,     200/208/226,        309/348
 11,      吉安,     21:15,     21:21,      06分,       600,         0,     126/-,     216/225/244,        335/378
 12,      南昌,     23:43,     00:06,      23分,       748,         0,     154/-,     259/269/293,        403/454
 13,      九江,     01:31,     01:44,      13分,       856,         0,   168.5/-,   282.5/294/319,      439.5/495
 14,      麻城,     04:34,     04:59,      25分,      1039,         0,   194.5/-,   326.5/339/369,      512.5/578
 15,      汉口,     06:24,     06:24,      00分,      1149,         0,   211.5/-,   352.5/366/398,      549.5/619
