   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      汉口,         -,     11:39,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      麻城,     13:32,     13:40,       8分,        89,       105,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  3,      潢川,     15:00,     15:04,       4分,       177,       225,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  4,      阜南,     15:53,     16:08,      15分,       230,       297,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      阜阳,     16:38,     16:54,      16分,       275,       341,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  6,      涡阳,     17:52,     17:56,       4分,       349,       417,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  7,      淮北,     18:56,     19:04,       8分,       413,       502,      72/-,     129/132/136,       197/204
  8,      徐州,     20:52,     21:13,      21分,       529,       564,      78/-,     139/144/148,       214/223
  9,      邳州,     22:02,     22:06,       4分,       599,       636,      86/-,     152/156/161,       233/244
 10,      新沂,     22:37,     22:57,      20分,       634,       673,      93/-,     163/168/174,       251/263
 11,      郯城,     23:21,     23:28,       7分,       678,       708,      98/-,     171/176/182,       263/275
 12,    临沂北,     00:07,     00:14,       7分,       724,       766,     102/-,     178/184/190,       274/285
 13,      桃村,     05:08,     05:23,      15分,      1025,      1130,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 14,      乳山,     06:19,     06:22,       3分,      1096,      1181,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 15,      文登,     07:18,     07:22,       4分,      1155,      1233,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 16,      威海,     08:02,         -,          ,      1223,      1268,   156.5/-,270.5/279.5/288.5,   422.5/440.5
