   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    东方红,         -,     06:35,         -,         -,         -,         -,               -,              -
  2,      迎春,     07:00,     07:03,      03分,        25,         0,       4/-,           -/-/-,            -/-
  3,      虎林,     07:42,     07:48,      06分,        67,         0,       5/-,           -/-/-,            -/-
  4,      卫星,     08:22,     08:28,      06分,       107,         0,     8.5/-,           -/-/-,            -/-
  5,      杨岗,     08:47,     08:51,      04分,       132,         0,     9.5/-,           -/-/-,            -/-
  6,      兴凯,     09:12,     09:14,      02分,       157,         0,    12.5/-,           -/-/-,            -/-
  7,      裴德,     09:33,     09:35,      02分,       178,         0,    13.5/-,           -/-/-,            -/-
  8,      密山,     09:51,     09:58,      07分,       196,         0,    13.5/-,           -/-/-,            -/-
  9,      黑台,     10:25,     10:27,      02分,       230,         0,    15.5/-,           -/-/-,            -/-
 10,    永安乡,     10:43,     10:45,      02分,       248,         0,    18.5/-,           -/-/-,            -/-
 11,      东海,     11:00,     11:02,      02分,       265,         0,    18.5/-,           -/-/-,            -/-
 12,      鸡东,     11:20,     11:28,      08分,       285,         0,    21.5/-,           -/-/-,            -/-
 13,      鸡西,     11:46,     11:54,      08分,       311,         0,    22.5/-,           -/-/-,            -/-
 14,      林口,     13:08,     13:16,      08分,       393,         0,    28.5/-,           -/-/-,            -/-
 15,    朱家沟,     14:14,     14:16,      02分,       459,         0,    31.5/-,           -/-/-,            -/-
 16,    牡丹江,     15:04,     15:04,      00分,       509,         0,    36.5/-,           -/-/-,            -/-
