   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      九江,         -,     15:35,         -,         -,         -,         -,               -,              -
  2,      南昌,     17:07,     17:21,      14分,        92,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      向塘,     17:45,     18:05,      20分,       130,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,      丰城,     18:49,     18:54,      05分,       194,         0,    29.5/-,      75.5/79/86,      115.5/131
  5,      樟树,     19:11,     19:15,      04分,       216,         0,    32.5/-,      78.5/82/89,      118.5/134
  6,      新余,     20:02,     20:07,      05分,       267,         0,    43.5/-,     89.5/93/101,      135.5/153
  7,      宜春,     20:49,     20:54,      05分,       314,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,      萍乡,     21:38,     21:48,      10分,       363,         0,    62.5/-,   110.5/115/125,      166.5/188
  9,      醴陵,     22:13,     22:16,      03分,       398,         0,    64.5/-,   115.5/120/131,      175.5/198
 10,      株洲,     23:10,     23:28,      18分,       455,         0,      72/-,     129/134/146,        197/222
 11,      娄底,     01:25,     01:33,      08分,       590,         0,      86/-,     152/158/172,        233/263
 12,      怀化,     05:56,     06:06,      10分,       861,         0,     124/-,     215/224/243,        336/379
 13,      玉屏,     08:03,     08:09,      06分,       988,         0,   138.5/-,   238.5/248/270,      372.5/420
 14,      镇远,     09:02,     09:06,      04分,      1047,         0,   141.5/-,   244.5/254/276,      381.5/430
 15,      凯里,     10:17,     10:23,      06分,      1122,         0,   152.5/-,   261.5/272/296,      409.5/462
 16,      贵定,     11:43,     11:47,      04分,      1208,         0,   163.5/-,   280.5/292/317,      438.5/494
 17,      贵阳,     12:58,     13:31,      33分,      1283,         0,   168.5/-,   288.5/300/326,      450.5/508
 18,      安顺,     14:44,     14:52,      08分,      1389,         0,   177.5/-,   304.5/317/344,      476.5/537
 19,      六枝,     15:33,     15:38,      05分,      1438,         0,   189.5/-,   322.5/335/364,      504.5/569
 20,    六盘水,     17:06,     17:20,      14分,      1531,         0,     192/-,     328/341/371,        515/580
 21,      宣威,     19:13,     19:20,      07分,      1658,         0,     201/-,     343/357/387,        542/611
 22,      曲靖,     20:18,     20:27,      09分,      1723,         0,     213/-,     363/377/410,        572/645
 23,      昆明,     22:09,     22:09,      00分,      1834,         0,     229/-,     389/404/439,        613/691
