   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     10:45,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      石林,     12:59,     13:04,       5分,       104,       111,       -/-,           -/-/-,           -/-
  3,      师宗,     14:02,     14:11,       9分,       167,       189,       -/-,           -/-/-,           -/-
  4,      罗平,     14:47,     14:51,       4分,       212,       235,       -/-,           -/-/-,           -/-
  5,      威舍,     15:54,     16:00,       6分,       279,       308,       -/-,           -/-/-,           -/-
  6,      兴义,     16:35,     16:40,       5分,       320,       344,       -/-,           -/-/-,           -/-
  7,      百色,     20:20,     20:30,      10分,       545,       594,       -/-,           -/-/-,           -/-
  8,      平果,     21:53,     21:57,       4分,       668,       715,       -/-,           -/-/-,           -/-
  9,      南宁,     23:15,     23:30,      15分,       720,       828,       -/-,           -/-/-,           -/-
 10,      玉林,     02:46,     03:01,      15分,       931,      1091,       -/-,           -/-/-,           -/-
 11,      湛江,     06:10,         -,          ,      1165,      1255,   156.5/-,270.5/279.5/288.5,   422.5/440.5
