   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西安,         -,     16:20,         -,         -,         -,         -,               -,              -
  2,      渭南,     16:59,     17:02,      03分,        39,         0,      11/-,        57/60/65,        86.5/98
  3,      潼关,     18:07,     18:10,      03分,       107,         0,    21.5/-,      67.5/71/77,      102.5/116
  4,      灵宝,     19:11,     19:14,      03分,       171,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,    三门峡,     19:56,     20:06,      10分,       216,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,      渑池,     20:57,     20:59,      02分,       277,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      洛阳,     21:53,     22:15,      22分,       333,         0,    54.5/-,   100.5/105/114,      155.5/176
  8,  平顶山西,     00:17,     00:20,      03分,       477,         0,      75/-,     133/139/151,        205/231
  9,      南阳,     02:02,     02:05,      03分,       582,         0,      91/-,     158/165/179,        243/274
 10,      邓州,     02:50,     02:53,      03分,      -810,         0,      93/-,     163/170/184,        251/283
 11,      襄阳,     03:55,     04:15,      20分,       695,         0,     102/-,     178/185/201,        274/309
 12,      荆门,     05:38,     05:42,      04分,       798,         0,     115/-,     200/208/226,        312/352
 13,  石门县北,     08:20,     08:26,      06分,      -480,         0,   141.5/-,   244.5/254/276,      381.5/430
 14,      常德,     09:17,     09:23,      06分,      -423,         0,   152.5/-,   261.5/272/296,      409.5/462
 15,      益阳,     10:25,     10:31,      06分,      -355,         0,   163.5/-,   280.5/292/317,      438.5/494
 16,      长沙,     11:42,     12:02,      20分,      1162,         0,   173.5/-,   296.5/308/335,      464.5/524
 17,      株洲,     12:41,     12:51,      10分,      1221,         0,   177.5/-,   304.5/317/344,      476.5/537
 18,      衡阳,     14:16,     14:22,      06分,      1316,         0,   189.5/-,   322.5/335/364,      504.5/569
 19,      郴州,     16:03,     16:08,      05分,      1423,         0,     201/-,     343/357/387,        542/611
 20,    韶关东,     17:47,     17:53,      06分,      1527,         0,     213/-,     363/377/410,        616/694
 21,      广州,     21:05,     21:05,      00分,      1725,         0,     236/-,     399/415/451,        708/798
