   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     20:35,         -,         -,         -,         -,               -,              -
  2,      宣化,     23:29,     23:32,      03分,       174,         0,    24.5/-,      70.5/74/80,      108.5/123
  3,  张家口南,     00:01,     00:07,      06分,       206,         0,    28.5/-,      74.5/78/85,      113.5/128
  4,      大同,     02:48,     03:01,      13分,       373,         0,    53.5/-,    99.5/104/113,      152.5/172
  5,    集宁南,     04:40,     04:46,      06分,       485,         0,      72/-,     129/134/148,        197/222
  6,呼和浩特东,     06:09,     06:30,      21分,       574,         0,      91/-,     158/185/189,        243/274
  7,  呼和浩特,     06:40,     06:46,      06分,       605,         0,      91/-,     158/185/189,        243/274
  8,   察素齐,     07:16,     07:18,      02分,       641,         0,      98/-,     171/198/203,       283/297
  9,   包头东,     08:18,     08:22,      04分,       703,         0,     105/-,     184/211/218,       285/321
 10,      包头,     08:39,     09:00,      21分,       724,         0,     105/-,     184/212/218,       285/321
 11,    东胜西,     10:12,     10:12,      00分,       817,         0,     119/-,     207/215/234,        324/385
