   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      深圳,         -,     07:45,         -,         -,         -,         -,               -,              -
  2,    东莞东,     08:34,     08:43,      09分,        49,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      惠州,     09:26,     09:31,      05分,       101,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      河源,     10:24,     10:28,      04分,       159,         0,    29.5/-,      75.5/79/86,      115.5/131
  5,      龙川,     11:25,     11:33,      08分,       220,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,      赣州,     14:29,     14:33,      04分,       404,         0,      72/-,     129/134/146,        197/222
  7,      吉安,     16:32,     16:38,      06分,       527,         0,      93/-,     163/170/184,        251/283
  8,      向塘,     18:38,     19:03,      25分,       653,         0,     115/-,     200/208/226,        312/352
  9,      永修,     19:54,     19:58,      04分,       729,         0,     124/-,     215/224/243,        336/379
 10,      九江,     20:55,     21:10,      15分,       790,         0,   138.5/-,   238.5/248/270,      372.5/420
 11,      麻城,     00:16,     00:26,      10分,       991,         0,   156.5/-,   268.5/279/303,      422.5/476
 12,      息县,     02:12,     02:18,      06分,      1107,         0,   173.5/-,   296.5/308/335,      464.5/524
 13,      信阳,     03:08,     03:26,      18分,      1163,         0,   180.5/-,   310.5/323/351,      488.5/551
 14,      桐柏,     04:30,     04:35,      05分,      1245,         0,   189.5/-,   322.5/335/364,      504.5/569
 15,      唐河,     05:30,     05:34,      04分,      1305,         0,     198/-,     337/350/381,        530/597
 16,      南阳,     07:10,     07:36,      26分,      1405,         0,     198/-,     337/350/381,        530/597
 17,      镇平,     08:16,     08:20,      04分,      1471,         0,     201/-,     343/357/387,        542/611
 18,      内乡,     08:44,     08:47,      03分,      1499,         0,     206/-,     353/367/399,        556/627
 19,      西峡,     09:17,     09:21,      04分,      1532,         0,     206/-,     353/367/399,        556/627
 20,      商南,     10:22,     10:24,      02分,      1597,         0,     213/-,     363/377/410,        572/645
 21,      丹凤,     11:13,     11:15,      02分,      1648,         0,     217/-,     370/385/418,        585/659
 22,      商洛,     11:48,     11:50,      02分,      1683,         0,     224/-,     381/393/430,        598/674
 23,      西安,     14:55,     14:55,      00分,      1870,         0,     240/-,     408/424/461,        640/721
