   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    张家界,         -,     16:10,         -,         -,         -,         -,               -,              -
  2,      慈利,     17:43,     17:48,      05分,        93,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,  石门县北,     18:42,     18:52,      10分,       152,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,    宜昌东,     21:02,     21:30,      28分,       292,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      当阳,     22:11,     22:13,      02分,       361,         0,    43.5/-,     89.5/93/101,      135.5/153
  6,      荆门,     22:50,     22:52,      02分,       400,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,      襄阳,     00:20,     00:40,      20分,       490,         0,      69/-,     123/128/139,        186/210
  8,  平顶山西,     03:47,     03:49,      02分,       697,         0,      98/-,     171/178/193,        263/297
  9,      洛阳,     05:34,     06:00,      26分,       804,         0,     112/-,     194/202/219,        301/339
 10,    三门峡,     08:02,     08:11,      09分,       952,         0,     124/-,     215/224/243,        336/379
 11,      灵宝,     08:53,     08:56,      03分,      1003,         0,   135.5/-,   232.5/242/263,      360.5/406
 12,      华山,     10:05,     10:25,      20分,      1075,         0,   141.5/-,   244.5/254/276,      381.5/430
 13,      永济,     11:28,     11:30,      02分,      1158,         0,   148.5/-,   254.5/265/288,      398.5/449
 14,      运城,     12:16,     12:20,      04分,      1206,         0,   152.5/-,   261.5/272/296,      409.5/462
 15,      侯马,     13:27,     13:30,      03分,      1277,         0,   163.5/-,   280.5/292/317,      438.5/494
 16,      临汾,     14:18,     14:34,      16分,      1328,         0,   168.5/-,   288.5/300/326,      450.5/508
 17,      霍州,     15:28,     15:31,      03分,      1398,         0,   173.5/-,   296.5/308/335,      464.5/524
 18,      介休,     16:33,     16:37,      04分,      1463,         0,   180.5/-,   310.5/323/351,      488.5/551
 19,      平遥,     16:59,     17:03,      04分,      1489,         0,       0/-,           0/0/0,            0/0
 20,      榆次,     17:59,     18:03,      04分,      1549,         0,     192/-,     328/341/371,        515/580
 21,      太原,     18:30,     18:30,      00分,      1580,         0,       0/-,           0/0/0,            0/0
