   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      聊城,         -,     12:59,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      郓城,     13:58,     14:07,       9分,        59,       100,    15.5/-,  61.5/66.5/69.5,     92.5/98.5
  3,      菏泽,     14:42,     15:08,      26分,       103,       156,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  4,      巨野,     15:48,     15:52,       4分,       169,       214,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  5,      济宁,     16:23,     16:27,       4分,       204,       263,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  6,      兖州,     17:19,     17:26,       7分,       260,       295,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  7,      邹城,     17:41,     17:44,       3分,       282,       316,       -/-,           -/-/-,           -/-
  8,      滕州,     18:10,     18:13,       3分,       311,       356,       -/-,           -/-/-,           -/-
  9,    枣庄西,     18:35,     18:39,       4分,       336,       390,       -/-,           -/-/-,           -/-
 10,      徐州,     19:44,     20:00,      16分,       405,       458,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 11,      蚌埠,     22:14,     22:35,      21分,       555,       622,      78/-,     139/144/148,       214/223
 12,      南京,     00:39,     00:52,      13分,       700,       806,     102/-,     178/184/190,       274/285
 13,      常州,     02:12,     02:16,       4分,       793,       942,     134/-,     240/250/258,       376/392
 14,      苏州,     03:07,     03:11,       4分,       848,      1023,   143.5/-,255.5/265.5/275.5,   402.5/419.5
 15,    上海南,     04:21,     04:56,      35分,       922,      1121,       -/-,           -/-/-,           -/-
 16,      嘉兴,     05:43,     05:46,       3分,      1004,      1201,       -/-,           -/-/-,           -/-
 17,    杭州东,     06:45,     06:51,       6分,      1066,      1288,       -/-,           -/-/-,           -/-
 18,      诸暨,     07:44,     07:47,       3分,      1125,      1381,   148.5/-,260.5/270.5/280.5,   407.5/424.5
 19,      义乌,     08:15,     08:24,       9分,      1156,      1433,   152.5/-,261.5/270.5/284.5,   409.5/427.5
 20,      金华,     09:20,         -,          ,      1221,      1481,   177.5/-,304.5/315.5/325.5,   476.5/497.5
