   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      包头,         -,     18:19,         -,         -,         -,         -,               -,              -
  2,    包头东,     18:34,     18:39,      05分,        15,         0,       8/-,        54/57/61,          78/88
  3,呼和浩特东,     20:42,     20:52,      10分,       143,         0,    28.5/-,      74.5/78/85,      112.5/127
  4,    集宁南,     22:15,     22:21,      06分,       236,         0,    50.5/-,    96.5/101/109,      146.5/165
  5,  张家口南,     00:57,     01:05,      08分,       398,         0,      72/-,     129/134/146,        197/222
  6,      沙城,     02:08,     02:10,      02分,       469,         0,      78/-,     139/145/157,        214/242
  7,      北京,     04:27,     04:46,      19分,       608,         0,      93/-,     163/170/184,        251/283
  8,    秦皇岛,     07:47,     07:49,      02分,       808,         0,   128.5/-,   222.5/231/252,      348.5/393
  9,    山海关,     08:16,     08:22,      06分,       837,         0,   128.5/-,   222.5/231/252,      348.5/393
 10,      绥中,     09:04,     09:06,      02分,       885,         0,   138.5/-,   238.5/248/270,      372.5/420
 11,    葫芦岛,     09:49,     09:52,      03分,       930,         0,   141.5/-,   244.5/254/276,      381.5/430
 12,      锦州,     10:31,     10:37,      06分,       972,         0,   148.5/-,   254.5/265/288,      398.5/449
 13,    沟帮子,     11:17,     11:20,      03分,      1018,         0,   156.5/-,   268.5/279/303,      422.5/476
 14,    大虎山,     11:47,     11:49,      02分,      1048,         0,   163.5/-,   280.5/292/317,      438.5/494
 15,      沈阳,     13:25,     13:48,      23分,      1146,         0,   173.5/-,   296.5/308/335,      464.5/524
 16,    苏家屯,     14:03,     14:05,      02分,      1184,         0,   177.5/-,   304.5/317/344,      476.5/537
 17,      辽阳,     14:37,     14:40,      03分,      1218,         0,   180.5/-,   310.5/323/351,      488.5/551
 18,      鞍山,     14:59,     15:02,      03分,      1240,         0,   180.5/-,   310.5/323/351,      488.5/551
 19,      海城,     15:28,     15:30,      02分,      1269,         0,   189.5/-,   322.5/335/364,      504.5/569
 20,    大石桥,     16:00,     16:06,      06分,      1301,         0,   189.5/-,   322.5/335/364,      504.5/569
 21,    熊岳城,     16:44,     16:47,      03分,      1345,         0,     192/-,     328/341/371,        515/580
 22,    瓦房店,     17:36,     17:39,      03分,      1397,         0,     201/-,     343/357/387,        542/611
 23,    普兰店,     17:59,     18:01,      02分,      1420,         0,     201/-,     343/357/387,        542/611
 24,      金州,     18:32,     18:35,      03分,      1453,         0,     206/-,     353/367/399,        556/627
 25,      大连,     19:08,     19:08,      00分,      1489,         0,     206/-,     353/367/399,        556/627
