   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      长春,         -,     11:56,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    公主岭,     12:34,     12:36,       2分,        38,        62,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,      四平,     13:15,     13:18,       3分,        79,       115,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,      昌图,     13:51,     13:53,       2分,       115,       168,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  5,      开原,     14:13,     14:24,      11分,       137,       199,    29.5/-,  75.5/80.5/83.5,   115.5/121.5
  6,      铁岭,     14:46,     14:48,       2分,       170,       233,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  7,    沈阳北,     15:37,     15:47,      10分,       221,       300,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  8,      台安,     16:46,     16:56,      10分,       290,       454,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  9,    绥中北,     19:02,     19:55,      53分,       426,       625,      86/-,     152/156/161,       233/244
 10,    山海关,     20:33,     20:39,       6分,       517,       688,      93/-,     163/168/174,       251/263
 11,    秦皇岛,     20:58,     21:01,       3分,       542,       704,      98/-,     171/176/182,       263/275
 12,      昌黎,     21:37,     21:46,       9分,       581,       754,     102/-,     178/184/190,       274/285
 13,      滦县,     22:13,     22:15,       2分,       617,       795,     105/-,     184/190/196,       285/297
 14,      唐山,     23:06,     23:09,       3分,       670,       866,     115/-,     200/206/214,       312/325
 15,      天津,     00:34,     00:43,       9分,       758,       989,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 16,      沧州,     02:47,     02:50,       3分,       891,      1115,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 17,      禹城,     04:49,     04:52,       3分,      1013,      1296,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 18,      济南,     05:42,     05:48,       6分,      1066,      1346,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 19,      泰山,     06:47,     06:49,       2分,      1131,      1419,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 20,      兖州,     07:47,     07:49,       2分,      1191,      1502,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 21,      徐州,     09:42,     09:53,      11分,      1306,      1665,     198/-,     337/349/361,       530/552
 22,      蚌埠,     11:37,     11:41,       4分,      1421,      1829,     206/-,     353/393/407,       598/625
 23,      南京,     13:41,     13:47,       6分,      1545,      2013,     224/-,     381/393/407,       598/625
 24,      镇江,     14:27,     14:30,       3分,      1591,      2077,     229/-,     389/403/416,       613/640
 25,      常州,     15:14,     15:17,       3分,      1638,      2149,     240/-,     408/421/436,       640/669
 26,      无锡,     15:44,     15:47,       3分,      1668,      2188,     240/-,     408/421/436,       640/669
 27,      苏州,     16:15,     16:18,       3分,      1699,      2230,     243/-,     414/429/444,       654/684
 28,      昆山,     16:44,     16:48,       4分,      1728,      2265,     243/-,     414/429/444,       654/684
 29,      上海,     17:32,         -,          ,      1776,      2314,     251/-,     426/441/456,       673/703
