   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     14:28,         -,         -,         -,         -,               -,              -
  2,      眉山,     15:45,     15:51,      06分,        77,         0,       0/-,           0/0/0,            0/0
  3,      峨眉,     16:43,     16:46,      03分,       135,         0,    23.5/-,      69.5/73/79,      105.5/119
  4,      汉源,     18:37,     18:40,      03分,       249,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,      甘洛,     19:36,     19:39,      03分,       308,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      越西,     20:39,     20:42,      03分,       371,         0,    53.5/-,    99.5/104/113,      152.5/172
  7,      西昌,     00:13,     00:18,      05分,       585,         0,      78/-,     139/145/157,        214/242
  8,      德昌,     01:17,     01:20,      03分,       649,         0,      86/-,     152/158/172,        233/263
  9,    攀枝花,     03:53,     04:02,      09分,       805,         0,     102/-,     178/185/201,        274/309
 10,      元谋,     05:50,     05:57,      07分,       922,         0,       0/-,           0/0/0,            0/0
 11,    广通北,     07:49,     07:54,      05分,      1041,         0,     124/-,     215/224/230,        336/379
 12,      昆明,     09:41,     09:41,      00分,      1153,         0,   138.5/-,   238.5/248/270,      372.5/420
