   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    长治北,         -,     17:56,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      长治,     18:12,     18:17,       5分,        16,        15,       8/-,        54/59/62,         78/84
  3,      高平,     19:11,     19:16,       5分,        75,        70,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  4,      晋城,     20:01,     20:07,       6分,       125,       109,    16.5/-,  62.5/67.5/70.5,    96.5/102.5
  5,      焦作,     21:19,     21:23,       4分,       203,       169,    24.5/-,  70.5/75.5/78.5,   108.5/114.5
  6,      获嘉,     21:57,     22:00,       3分,       241,       210,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,      新乡,     22:22,     22:37,      15分,       266,       232,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  8,      安阳,     23:47,     23:50,       3分,       351,       339,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  9,      邯郸,     00:25,     00:29,       4分,       389,       399,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 10,      邢台,     01:00,     01:04,       4分,       424,       451,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 11,    石家庄,     02:15,     02:21,       6分,       499,       560,      78/-,     139/144/148,       214/223
 12,      保定,     03:41,     03:45,       4分,       585,       695,      93/-,     163/168/174,       251/263
 13,    北京西,     05:26,         -,          ,       690,       841,     112/-,     194/200/208,       301/315
