   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     21:02,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      佛山,     21:43,     21:51,       8分,        41,        22,       -/-,           -/-/-,           -/-
  3,      肇庆,     23:04,     23:11,       7分,       122,       109,       -/-,           -/-/-,           -/-
  4,      玉林,     05:49,     06:01,      12分,       527,       546,       -/-,           -/-/-,           -/-
  5,      贵港,     07:02,     07:07,       5分,       600,       635,       -/-,           -/-/-,           -/-
  6,      南宁,     09:53,     10:08,      15分,       771,       809,       -/-,           -/-/-,           -/-
  7,      兴义,     17:16,     17:21,       5分,      1214,      1293,       -/-,           -/-/-,           -/-
  8,      威舍,     18:05,     18:11,       6分,      1263,      1329,       -/-,           -/-/-,           -/-
  9,      罗平,     19:14,     19:16,       2分,      1332,      1402,       -/-,           -/-/-,           -/-
 10,      昆明,     22:43,         -,          ,      1541,      1637,     192/-,     328/339/351,       515/537
