   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     08:50,         -,         -,         -,         -,               -,              -
  2,      苏州,     09:55,     10:00,      05分,        65,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      无锡,     10:28,     10:32,      04分,        98,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      常州,     10:59,     11:03,      04分,       129,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      南京,     12:41,     12:47,      06分,       231,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    滁州北,     13:33,     13:37,      04分,       283,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,      蚌埠,     15:01,     15:18,      17分,       371,         0,      69/-,     123/128/139,        186/210
  8,      宿州,     16:18,     16:22,      04分,       448,         0,      78/-,     139/145/157,        214/242
  9,      徐州,     17:17,     17:34,      17分,       507,         0,      91/-,     158/165/179,        243/274
 10,    夏邑县,     18:41,     18:45,      04分,       591,         0,     102/-,     178/185/201,        274/309
 11,      商丘,     19:11,     19:14,      03分,       621,         0,     105/-,     184/191/208,        285/321
 12,      兰考,     20:10,     20:12,      02分,       680,         0,     115/-,     200/208/226,        312/352
 13,      开封,     20:44,     20:47,      03分,       714,         0,     119/-,     207/215/234,        324/365
 14,      郑州,     21:33,     21:46,      13分,       763,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      洛阳,     23:31,     23:36,      05分,       881,         0,   141.5/-,   244.5/254/276,      381.5/430
 16,      西安,     04:29,     04:49,      20分,      1179,         0,   180.5/-,   310.5/323/351,      488.5/551
 17,      宝鸡,     07:08,     07:20,      12分,      1338,         0,     198/-,     337/349/381,        530/597
 18,      两当,     10:49,     10:51,      02分,      1559,         0,     206/-,     353/367/399,        556/627
 19,      徽县,     11:09,     11:11,      02分,      1579,         0,     206/-,     353/367/399,        556/627
 20,      略阳,     13:22,     13:24,      02分,      1712,         0,     213/-,     363/377/410,        572/645
 21,      广元,     16:16,     16:26,      10分,      1886,         0,     229/-,     389/404/439,        613/691
 22,    竹园坝,     17:33,     17:37,      04分,      1963,         0,     236/-,     399/415/451,        629/709
 23,      绵阳,     19:51,     19:54,      03分,      2101,         0,     243/-,     414/430/468,        654/737
 24,      德阳,     20:36,     20:39,      03分,      2146,         0,     251/-,     426/443/481,        673/758
 25,      成都,     21:35,     21:35,      00分,      2205,         0,   254.5/-,   434.5/452/491,      687.5/775
