   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌鲁木齐,         -,     19:54,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,乌鲁木齐南,     20:09,     20:29,      20分,        15,         9,       -/-,           -/-/-,           -/-
  3,    吐鲁番,     22:06,     22:12,       6分,       132,       143,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  4,      鄯善,     23:39,     23:45,       6分,       225,       283,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      哈密,     02:21,     02:29,       8分,       387,       553,      78/-,     139/144/148,       214/223
  6,      柳园,     05:47,     05:54,       7分,       593,       825,     115/-,     200/206/214,       312/325
  7,    嘉峪关,     09:15,     09:23,       8分,       801,      1122,   148.5/-,254.5/263.5/272.5,   398.5/415.5
  8,      酒泉,     09:42,     09:44,       2分,       828,      1144,   148.5/-,254.5/263.5/272.5,   398.5/415.5
  9,      张掖,     11:43,     11:48,       5分,       949,      1345,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 10,      金昌,     13:42,     13:46,       4分,      1068,      1515,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 11,      武威,     14:37,     14:46,       9分,      1123,      1589,     192/-,     328/339/351,       515/537
 12,      中卫,     18:20,     18:37,      17分,      1413,      1846,     213/-,     363/375/388,       572/598
 13,      定边,     21:34,     21:44,      10分,      1607,      2077,     236/-,     399/414/428,       629/656
 14,      靖边,     22:52,     23:00,       8分,      1685,      2182,     243/-,     414/429/444,       654/684
 15,      汾阳,     02:29,     02:33,       4分,      1896,      2546,   268.5/-,455.5/472.5/487.5,   718.5/751.5
 16,      交城,     02:55,     03:42,      47分,      1928,      2577,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 17,      太原,     04:33,     04:57,      24分,      2026,      2597,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 18,    阳泉北,     05:55,     05:59,       4分,      2041,      2718,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 19,  石家庄北,     07:04,     07:10,       6分,      2110,      2822,   293.5/-,497.5/515.5/533.5,   786.5/822.5
 20,      晋州,     07:49,     07:51,       2分,      2222,      2886,   299.5/-,507.5/524.5/542.5,   802.5/838.5
 21,      辛集,     08:06,     08:08,       2分,      2239,      2907,   299.5/-,507.5/524.5/542.5,   802.5/838.5
 22,      衡水,     08:45,     08:49,       4分,      2278,      2954,   302.5/-,513.5/531.5/549.5,   814.5/851.5
 23,      平原,     10:18,     10:20,       2分,      2304,      3051,   313.5/-,529.5/547.5/566.5,   834.5/871.5
 24,      禹城,     10:44,     10:46,       2分,      2330,      3084,   313.5/-,529.5/547.5/566.5,   834.5/871.5
 25,      晏城,     11:00,     11:02,       2分,      2346,      3102,     317/-,     536/555/575,       849/887
 26,      济南,     11:41,         -,          ,      2387,      3191,     317/-,     536/555/575,       849/887
