   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      银川,         -,     21:22,         -,         -,         -,         -,               -,              -
  2,    青铜峡,     22:32,     22:41,      09分,        70,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      中宁,     23:28,     23:30,      02分,       126,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      中卫,     00:11,     00:31,      20分,       169,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      同心,     02:05,     02:08,      03分,       283,         0,    40.5/-,      86.5/90/98,      129.5/146
  6,      固原,     03:53,     03:56,      03分,       391,         0,    53.5/-,    99.5/104/113,      152.5/172
  7,      平凉,     05:30,     05:38,      08分,       488,         0,      69/-,     123/128/139,        186/210
  8,      陇县,     07:49,     07:57,      08分,       627,         0,      78/-,     139/145/157,        214/242
  9,      虢镇,     09:41,     09:44,      03分,       739,         0,      91/-,     158/165/179,        243/274
 10,    蔡家坡,     10:00,     10:02,      02分,       758,         0,      93/-,     163/170/184,        251/283
 11,      杨陵,     10:30,     10:32,      02分,       788,         0,      98/-,     171/178/193,        263/297
 12,      咸阳,     11:11,     11:16,      05分,       829,         0,     105/-,     184/191/208,        285/321
 13,      西安,     11:46,     12:06,      20分,       864,         0,     105/-,     184/191/208,        285/321
 14,      商洛,     14:30,     14:34,      04分,      1028,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      商南,     16:00,     16:03,      03分,      1118,         0,   138.5/-,   238.5/248/270,      372.5/420
 16,      南阳,     18:22,     18:57,      35分,      1260,         0,   156.5/-,   268.5/279/303,      422.5/476
 17,    襄阳东,     20:44,     20:54,      10分,      1402,         0,   168.5/-,   288.5/300/326,      450.5/508
 18,      随州,     22:17,     22:20,      03分,      1495,         0,   180.5/-,   310.5/323/351,      488.5/551
 19,      安陆,     22:56,     23:06,      10分,      1534,         0,   189.5/-,   322.5/335/364,      504.5/569
 20,      武昌,     00:38,     01:00,      22分,      1636,         0,     198/-,     337/350/381,        530/597
 21,      赤壁,     02:23,     02:33,      10分,      1741,         0,     206/-,     353/367/399,        556/627
 22,      岳阳,     03:38,     03:41,      03分,      1816,         0,     217/-,     370/385/418,        585/659
 23,      长沙,     05:08,     05:16,      08分,      1906,         0,     229/-,     389/404/439,        613/691
 24,      株洲,     05:55,     05:58,      03分,      1953,         0,     236/-,     399/415/451,        629/709
 25,      衡阳,     07:23,     07:29,      06分,      2041,         0,     243/-,     414/430/468,        654/737
 26,      郴州,     09:10,     09:16,      06分,      2148,         0,   254.5/-,   434.5/452/491,      687.5/775
 27,    韶关东,     10:55,     11:01,      06分,      2253,         0,   273.5/-,   463.5/482/523,      764.5/861
 28,      广州,     13:45,     13:45,      00分,      2423,         0,   290.5/-,   491.5/511/555,      856.5/965
