   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    阿克苏,         -,     09:47,         -,         -,         -,         -,               -,              -
  2,      新和,     11:53,     11:57,      04分,       126,         0,    32.5/-,      78.5/82/89,      118.5/134
  3,      库车,     12:28,     12:34,      06分,       161,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,      轮台,     13:35,     13:37,      02分,       228,         0,    50.5/-,    96.5/101/109,      146.5/165
  5,    库尔勒,     15:34,     15:54,      20分,       347,         0,      75/-,     133/139/151,        205/214
  6,      焉耆,     16:33,     16:36,      03分,       406,         0,      78/-,     139/145/157,        214/242
  7,      和硕,     17:04,     17:07,      03分,       437,         0,      86/-,     152/158/172,        233/263
  8,      马兰,     17:36,     17:39,      03分,       469,         0,      91/-,     158/165/179,        243/274
  9,    吐鲁番,     19:55,     20:07,      12分,       608,         0,     112/-,     194/202/219,        301/339
 10,      鄯善,     22:06,     22:16,      10分,       739,         0,   128.5/-,   222.5/231/252,      348.5/393
 11,      哈密,     01:35,     01:55,      20分,      -492,         0,   156.5/-,   268.5/279/303,      422.5/476
 12,      柳园,     05:18,     05:31,      13分,      -269,         0,   189.5/-,   322.5/335/364,      504.5/569
 13,    嘉峪关,     08:55,     09:03,      08分,       -52,         0,     213/-,     363/377/410,        572/645
 14,      酒泉,     09:22,     09:32,      10分,       -25,         0,     217/-,     370/385/418,        585/659
 15,      高台,     10:47,     11:03,      16分,        60,         0,     229/-,     389/404/439,        613/691
 16,      张掖,     11:55,     12:01,      06分,       128,         0,     236/-,     399/415/451,        629/709
 17,      山丹,     12:34,     12:37,      03分,       167,         0,     240/-,     408/424/461,        640/721
 18,      金昌,     14:01,     14:04,      03分,       254,         0,     251/-,     426/443/481,        673/758
 19,      武威,     14:55,     15:01,      06分,       308,         0,   254.5/-,   434.5/452/491,      687.5/775
 20,      兰州,     18:35,     18:50,      15分,      1968,         0,   278.5/-,   471.5/490/532,      747.5/842
 21,      定西,     20:13,     20:17,      04分,       626,         0,   290.5/-,   491.5/511/555,      775.5/874
 22,      陇西,     21:10,     21:15,      05分,       683,         0,   293.5/-,   497.5/517/562,      786.5/886
 23,      甘谷,     22:14,     22:17,      03分,       747,         0,   299.5/-,   507.5/527/573,      802.5/904
 24,      天水,     23:31,     23:45,      14分,       824,         0,   302.5/-,   513.5/534/580,      814.5/918
 25,      宝鸡,     02:57,     03:11,      14分,      -410,         0,     317/-,     536/557/605,        849/957
 26,      咸阳,     04:41,     04:54,      13分,      -306,         0,     328/-,     554/576/626,        879/990
 27,      西安,     05:18,     05:18,      00分,      2611,         0,     328/-,     554/576/626,        879/990
