   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     18:50,         -,         -,         -,         -,               -,              -
  2,      金州,     19:16,     19:19,      03分,        26,         0,       9/-,        55/58/63,        81.5/92
  3,    普兰店,     19:51,     19:53,      02分,        61,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,    瓦房店,     20:13,     20:16,      03分,        83,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      松树,     20:36,     20:49,      13分,       106,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,    熊岳城,     21:21,     21:23,      02分,       151,         0,    28.5/-,      74.5/78/85,      112.5/127
  7,      盖州,     21:44,     21:46,      02分,       174,         0,    32.5/-,      78.5/82/89,      118.5/134
  8,    大石桥,     22:10,     22:13,      03分,       200,         0,    37.5/-,      83.5/87/95,      125.5/142
  9,      海城,     22:38,     22:40,      02分,       228,         0,    41.5/-,      87.5/91/99,      132.5/150
 10,      鞍山,     23:06,     23:09,      03分,       256,         0,    46.5/-,     92.5/97/105,      140.5/159
 11,      沈阳,     00:14,     00:25,      11分,       324,         0,    54.5/-,   100.5/105/114,      155.5/176
 12,    沈阳北,     00:32,     00:40,      08分,       342,         0,       0/-,           0/0/0,            0/0
 13,      长春,     03:42,     04:10,      28分,       532,         0,      93/-,     163/170/184,        251/283
 14,      吉林,     05:55,     06:05,      10分,       665,         0,     112/-,     194/202/219,        301/339
 15,      蛟河,     07:37,     07:42,      05分,      -673,         0,     119/-,     207/215/234,        324/365
 16,      敦化,     09:27,     09:35,      08分,      -563,         0,   135.5/-,   232.5/242/263,      360.5/406
 17,    大石头,     09:57,     10:00,      03分,      -533,         0,   138.5/-,   238.5/248/270,      372.5/420
 18,      安图,     10:44,     10:47,      03分,       954,         0,   141.5/-,   244.5/254/276,      381.5/430
 19,      延吉,     11:46,     11:46,      00分,      -424,         0,   148.5/-,   254.5/265/287,     398.5/449
