   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      湛江,         -,     13:45,         -,         -,         -,         -,               -,              -
  2,      遂溪,     14:08,     14:11,      03分,        23,         0,       9/-,        55/58/63,          80/91
  3,      廉江,     14:29,     14:32,      03分,        44,         0,      11/-,        57/60/65,        86.5/98
  4,      河唇,     14:43,     14:46,      03分,        58,         0,    12.5/-,      58.5/61/66,        87.5/99
  5,      文地,     15:12,     15:15,      03分,        87,         0,    15.5/-,      61.5/64/70,       92.5/105
  6,      陆川,     15:45,     15:48,      03分,       120,         0,    21.5/-,      67.5/71/77,      102.5/116
  7,      玉林,     16:18,     16:32,      14分,       153,         0,    28.5/-,      74.5/78/85,      112.5/127
  8,      贵港,     17:39,     17:44,      05分,       234,         0,    41.5/-,      87.5/91/99,      132.5/150
  9,      黎塘,     18:33,     18:41,      08分,       288,         0,    46.5/-,     92.5/97/105,      140.5/159
 10,    南宁东,     20:10,     20:13,      03分,       385,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,      南宁,     20:27,     20:45,      18分,       402,         0,    62.5/-,   110.5/115/125,      166.5/188
 12,      平果,     22:04,     22:08,      04分,       499,         0,      75/-,     133/139/151,        205/231
 13,      百色,     23:26,     23:34,      08分,       581,         0,      91/-,     158/165/179,        243/274
 14,      兴义,     04:04,     04:10,      06分,       859,         0,     119/-,     207/215/234,        324/365
 15,      威舍,     04:45,     04:52,      07分,       900,         0,     124/-,     215/224/243,        336/379
 16,      罗平,     05:55,     05:58,      03分,       970,         0,   128.5/-,   222.5/231/252,      348.5/393
 17,      师宗,     06:34,     06:37,      03分,      1009,         0,   138.5/-,   238.5/248/270,      372.5/420
 18,      石林,     07:39,     07:45,      06分,      1074,         0,   141.5/-,   244.5/254/276,      381.5/430
 19,      昆明,     09:25,     09:25,      00分,      1180,         0,   156.5/-,   268.5/279/303,      422.5/476
