   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     11:49,         -,         -,         -,         -,               -,              -
  2,      曲靖,     13:29,     13:34,      05分,       100,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     14:32,     14:38,      06分,       163,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     16:06,     16:14,      08分,       257,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      六枝,     17:31,     17:35,      04分,       342,         0,      69/-,     123/128/139,        186/210
  6,      安顺,     18:15,     18:19,      04分,       386,         0,      75/-,     133/139/151,        205/231
  7,      贵阳,     19:33,     20:00,      27分,       464,         0,      86/-,     152/158/172,        233/263
  8,      凯里,     22:22,     22:34,      12分,       633,         0,     112/-,     194/202/219,        301/339
  9,      玉屏,     00:57,     01:10,      13分,       788,         0,     124/-,     215/224/243,        336/379
 10,      怀化,     02:45,     02:54,      09分,       896,         0,   138.5/-,   238.5/248/270,      372.5/420
 11,      娄底,     06:46,     06:52,      06分,      1137,         0,   173.5/-,   296.5/308/335,      464.5/524
 12,      湘潭,     08:20,     08:23,      03分,      1231,         0,   180.5/-,   310.5/323/351,      488.5/551
 13,      株洲,     09:25,     09:55,      30分,      1296,         0,   180.5/-,   310.5/323/351,      488.5/551
 14,      醴陵,     10:25,     10:28,      03分,      1356,         0,   189.5/-,   322.5/335/364,      504.5/569
 15,      萍乡,     10:52,     10:58,      06分,      1383,         0,     192/-,     328/341/371,        515/580
 16,      宜春,     11:41,     11:47,      06分,      1432,         0,     198/-,     337/350/381,        530/597
 17,      新余,     12:27,     12:32,      05分,      1478,         0,     201/-,     343/357/387,        542/611
 18,      樟树,     13:19,     13:23,      04分,      1530,         0,     206/-,     353/367/399,        556/627
 19,      丰城,     13:40,     13:44,      04分,      1551,         0,     213/-,     363/377/410,        572/645
 20,      向塘,     14:09,     14:30,      21分,      1580,         0,     213/-,     363/377/410,        572/645
 21,      南昌,     14:49,     14:58,      09分,      1620,         0,     217/-,     370/385/418,        585/659
 22,      九江,     16:34,     16:34,      00分,      1725,         0,     229/-,     389/404/439,        613/691
