   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳东,         -,     15:39,         -,         -,         -,         -,               -,              -
  2,    东莞东,     16:23,     16:31,      08分,        44,         0,      11/-,        57/60/65,        86.5/98
  3,      龙川,     19:14,     19:17,      03分,       215,         0,    41.5/-,      87.5/91/99,      132.5/150
  4,      赣州,     22:43,     22:47,      04分,       424,         0,      72/-,     129/134/146,        197/222
  5,      吉安,     00:53,     00:57,      04分,       554,         0,      93/-,     163/170/184,        251/283
  6,      九江,     05:09,     05:23,      14分,       810,         0,   135.5/-,   232.5/242/263,      360.5/406
  7,      麻城,     08:16,     08:26,      10分,       997,         0,   156.5/-,   268.5/279/303,      422.5/476
  8,      阜阳,     11:20,     11:40,      20分,      1181,         0,   180.5/-,   310.5/323/351,      488.5/551
  9,      亳州,     12:48,     12:53,      05分,      -171,         0,     192/-,     328/341/371,        515/580
 10,      曹县,     14:38,     14:41,      03分,       -61,         0,     201/-,     343/357/387,        542/611
 11,      菏泽,     15:12,     15:15,      03分,      1413,         0,     206/-,     353/367/399,        556/627
 12,      聊城,     16:43,     17:00,      17分,      1504,         0,     217/-,     370/385/418,        585/659
 13,      晏城,     18:15,     18:17,      02分,       156,         0,     229/-,     389/404/439,        613/691
 14,      济南,     19:15,     19:15,      00分,       216,         0,     229/-,     389/404/439,        613/691
