   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      香坊,         -,     06:22,         -,         -,         -,         -,               -,              -
  2,      五家,     07:26,     07:29,      03分,        64,         0,       9/-,        55/58/63,        81.5/92
  3,    双城堡,     07:43,     07:46,      03分,        81,         0,      11/-,        57/60/65,        86.5/98
  4,      兰棱,     08:03,     08:06,      03分,       101,         0,    12.5/-,      58.5/61/66,       89.5/101
  5,    蔡家沟,     08:17,     08:28,      11分,       115,         0,    15.5/-,      61.5/64/70,       92.5/105
  6,      扶余,     08:45,     08:49,      04分,       143,         0,    16.5/-,      62.5/65/71,       96.5/109
  7,    陶赖昭,     09:18,     09:20,      02分,       176,         0,    19.5/-,      65.5/68/74,       99.5/113
  8,      德惠,     09:46,     09:49,      03分,       204,         0,    28.5/-,      74.5/78/85,      112.5/127
  9,      长春,     10:45,     10:55,      10分,       263,         0,    40.5/-,      86.5/90/98,      129.5/146
 10,    公主岭,     11:33,     11:35,      02分,       311,         0,    46.5/-,     92.5/97/105,      140.5/159
 11,      四平,     12:14,     12:40,      26分,       352,         0,    53.5/-,    99.5/104/113,      152.5/172
 12,    八面城,     13:01,     13:03,      02分,       399,         0,    54.5/-,   100.5/105/114,      155.5/176
 13,    三江口,     13:28,     13:30,      02分,       426,         0,    64.5/-,   115.5/120/131,      175.5/198
 14,    金宝屯,     13:42,     13:44,      02分,       440,         0,    64.5/-,   115.5/120/131,      175.5/198
 15,      双辽,     13:57,     14:03,      06分,       455,         0,    64.5/-,   115.5/120/131,      175.5/198
 16,      大林,     14:54,     14:57,      03分,       512,         0,      75/-,     133/139/151,        205/231
 17,      通辽,     15:47,     16:13,      26分,       565,         0,      78/-,     139/145/157,        214/242
 18,      治安,     17:04,     17:06,      02分,       642,         0,      91/-,     158/165/179,        243/274
 19,    八仙筒,     17:34,     17:36,      02分,       672,         0,      93/-,     163/170/184,        251/283
 20,      奈曼,     18:14,     18:16,      02分,       712,         0,      98/-,     171/178/193,        263/297
 21,      羊场,     19:03,     19:09,      06分,       761,         0,     105/-,     184/191/208,        285/321
 22,    四道湾,     19:36,     19:39,      03分,       794,         0,     112/-,     194/202/219,        301/339
 23,      赤峰,     20:38,     20:38,      00分,       856,         0,     119/-,     207/215/234,        324/365
