   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郑州,         -,     15:30,         -,         -,         -,         -,               -,              -
  2,      开封,     16:17,     16:20,      03分,        47,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,      兰考,     16:48,     16:51,      03分,        78,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      民权,     17:13,     17:15,      02分,       103,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,    宁陵县,     17:30,     17:32,      02分,       120,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,      商丘,     18:00,     18:10,      10分,       150,         0,    32.5/-,      78.5/82/89,      118.5/134
  7,      菏泽,     19:16,     19:21,      05分,       226,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,      郓城,     19:54,     20:04,      10分,       264,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      聊城,     21:03,     21:11,      08分,       333,         0,    64.5/-,   115.5/120/131,      175.5/198
 10,    清河城,     22:05,     22:07,      02分,       395,         0,      75/-,     133/139/151,        205/231
 11,      衡水,     23:00,     23:06,      06分,       450,         0,      81/-,     144/150/163,        222/251
 12,      霸州,     00:49,     00:51,      02分,       559,         0,     105/-,     184/191/208,        285/321
 13,      天津,     02:21,     02:32,      11分,       651,         0,     115/-,     200/208/226,        312/352
 14,      唐山,     04:05,     04:13,      08分,       755,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,    秦皇岛,     06:22,     06:25,      03分,       892,         0,   148.5/-,   254.5/265/288,      398.5/449
 16,    山海关,     06:52,     06:58,      06分,      -518,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,    绥中北,     07:40,     07:50,      10分,      -470,         0,   152.5/-,   261.5/272/296,      409.5/462
 18,  葫芦岛北,     08:25,     08:45,      20分,      -425,         0,   156.5/-,   268.5/279/303,      422.5/476
 19,    沈阳北,     11:28,     11:38,      10分,      -242,         0,   189.5/-,   322.5/335/364,      504.5/569
 20,      铁岭,     12:19,     12:21,      02分,      1249,         0,     192/-,     328/341/371,        515/580
 21,      四平,     13:34,     13:36,      02分,      1324,         0,     201/-,     343/357/387,        542/611
 22,    公主岭,     14:12,     14:23,      11分,       -78,         0,     206/-,     353/367/399,        556/627
 23,      长春,     15:07,     15:17,      10分,      1417,         0,     213/-,     363/377/410,        572/645
 24,      德惠,     16:04,     16:06,      02分,        34,         0,     217/-,     370/385/418,        585/659
 25,    哈尔滨,     18:01,     18:01,      00分,      1591,         0,     236/-,     399/415/451,        629/709
