   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    桂林北,         -,     12:17,         -,         -,         -,         -,               -,              -
  2,      桂林,     12:30,     12:40,      10分,        13,         0,       8/-,        54/57/61,          78/88
  3,      鹿寨,     14:17,     14:22,      05分,       120,         0,       0/-,           0/0/0,            0/0
  4,      柳州,     15:14,     15:34,      20分,       177,         0,    28.5/-,      74.5/78/85,      113.5/128
  5,      罗城,     16:57,     17:01,      04分,       280,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,      融水,     17:30,     17:38,      08分,       313,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      融安,     18:01,     18:09,      08分,       344,         0,    50.5/-,    96.5/101/109,      146.5/165
  8,    三江县,     19:20,     19:28,      08分,       423,         0,    62.5/-,   110.5/115/125,      166.5/188
  9,    牙屯堡,     20:18,     20:20,      02分,       481,         0,    64.5/-,   115.5/120/131,      175.5/198
 10,      靖州,     21:12,     21:17,      05分,       535,         0,      72/-,     129/134/146,        197/222
 11,      怀化,     23:31,     23:46,      15分,       674,         0,      86/-,     152/158/172,        233/263
 12,      铜仁,     01:00,     01:06,      06分,       763,         0,      98/-,     171/178/193,        263/297
 13,      武隆,     05:45,     05:56,      11分,      1048,         0,   138.5/-,   238.5/248/270,      372.5/420
 14,      涪陵,     06:44,     06:50,      06分,      1107,         0,   141.5/-,   244.5/254/276,      381.5/430
 15,    重庆北,     08:49,     09:29,      40分,      1232,         0,   152.5/-,   261.5/272/296,      409.5/462
 16,      合川,     10:08,     10:11,      03分,      1311,         0,   163.5/-,   280.5/292/317,      438.5/494
 17,      潼南,     10:43,     10:47,      04分,      1346,         0,   168.5/-,   288.5/300/326,      450.5/508
 18,      遂宁,     11:35,     11:55,      20分,      1398,         0,   173.5/-,   296.5/308/335,      464.5/524
 19,    大英东,     12:16,     12:34,      18分,      1439,         0,   173.5/-,   296.5/308/335,      464.5/524
 20,    成都东,     13:56,     13:56,      00分,      1539,         0,   189.5/-,   322.5/335/364,      504.5/569
