   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     10:28,         -,         -,         -,         -,               -,              -
  2,    禄丰南,     11:27,     11:29,      02分,        59,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,    广通北,     11:57,     12:08,      11分,        89,         0,    23.5/-,      69.5/73/79,      105.5/119
  4,      楚雄,     12:46,     12:49,      03分,       138,         0,    35.5/-,      79.5/83/90,      118.5/134
  5,      南华,     13:32,     13:40,      08分,       184,         0,      39/-,      85.5/89/97,      124.5/141
  6,      大苴,     14:11,     14:13,      02分,       223,         0,      42/-,     156/162/176,        244/275
  7,      姚安,     14:22,     14:32,      10分,       234,         0,      42/-,     156/162/176,        244/275
  8,      长冲,     14:46,     14:52,      06分,       258,         0,      48/-,     156/162/176,        244/275
  9,      沐滂,     15:30,     15:32,      02分,       302,         0,      50/-,     158/164/178,       246/277
 10,      祥云,     16:00,     16:02,      02分,       332,         0,      53/-,     161/167/181,       249/280
 11,      弥渡,     16:29,     16:32,      03分,       361,         0,      58/-,     166/172/186,       254/285
 12,      大理,     16:58,     16:58,      00分,       390,         0,      64/-,     172/178/192,       260/291
