   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      达州,         -,     17:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      渠县,     18:25,     18:30,       5分,        47,        73,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  3,      广安,     19:00,     19:05,       5分,        85,       111,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,      华蓥,     19:20,     19:23,       3分,       102,       130,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  5,    重庆北,     20:30,     20:56,      26分,       172,       242,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  6,      涪陵,     22:06,     22:12,       6分,       268,       342,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  7,      武隆,     22:56,     23:11,      15分,       318,       409,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      黔江,     00:34,     00:41,       7分,       416,       522,      75/-,     133/138/142,       205/214
  9,      秀山,     02:32,     02:38,       6分,       534,       648,      91/-,     158/164/169,       243/253
 10,      铜仁,     03:45,     03:51,       6分,       607,       751,     102/-,     178/184/190,       274/285
 11,      怀化,     04:52,     05:07,      15分,       674,       844,     112/-,     194/200/208,       301/315
 12,      娄底,     08:59,     09:05,       6分,       921,      1159,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 13,      湘乡,     09:45,     09:47,       2分,       967,      1216,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 14,      湘潭,     10:18,     10:21,       3分,      1000,      1258,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 15,      株洲,     11:04,     11:10,       6分,      1046,      1284,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 16,      衡山,     12:02,     12:11,       9分,      1104,      1415,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 17,      衡阳,     12:48,     12:57,       9分,      1150,      1418,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 18,      郴州,     14:38,     14:41,       3分,      1260,      1565,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 19,    韶关东,     16:19,     16:25,       6分,      1361,      1718,     198/-,     337/349/361,       575/600
 20,      广州,     18:50,     19:05,      15分,      1512,      1939,     217/-,     370/383/397,       667/696
 21,      佛山,     20:08,     20:15,       7分,      1590,      1961,     224/-,     381/393/407,       667/696
 22,      肇庆,     21:12,         -,          ,      1654,      2048,     229/-,     389/403/416,       694/725
