   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      怀化,         -,     14:30,         -,         -,         -,         -,               -,              -
  2,      麻阳,     15:08,     15:11,      03分,        38,         0,      11/-,        57/60/65,        83.5/95
  3,      吉首,     16:10,     16:23,      13分,       100,         0,    16.5/-,      62.5/65/71,       96.5/109
  4,    张家界,     18:12,     18:26,      14分,       222,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,      慈利,     19:27,     19:30,      03分,       297,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      常德,     20:54,     21:00,      06分,       384,         0,    62.5/-,   110.5/115/125,      166.5/188
  7,      益阳,     22:07,     22:13,      06分,       457,         0,      75/-,     133/139/151,        205/231
  8,      长沙,     23:48,     00:06,      18分,       558,         0,      86/-,     152/158/172,        233/263
  9,      株洲,     00:58,     01:13,      15分,       628,         0,      93/-,     163/170/184,        251/283
 10,      鹰潭,     05:58,     06:14,      16分,       928,         0,       0/-,           0/0/0,            0/0
 11,      上饶,     07:28,     07:33,      05分,      1018,         0,   152.5/-,   261.5/272/296,      409.5/462
 12,      玉山,     07:54,     08:05,      11分,      1044,         0,   156.5/-,   268.5/279/303,      422.5/476
 13,      江山,     08:50,     08:53,      03分,      1100,         0,   163.5/-,   280.5/292/317,      438.5/494
 14,      金华,     10:23,     10:32,      09分,      1193,         0,   173.5/-,   296.5/308/335,      464.5/524
 15,      义乌,     11:06,     11:09,      03分,      1236,         0,   177.5/-,   304.5/317/344,      476.5/537
 16,    杭州东,     12:30,     12:36,      06分,      1320,         0,     192/-,     328/341/351,        515/580
 17,      海宁,     13:12,     13:15,      03分,      1362,         0,     198/-,     337/350/381,        530/597
 18,      嘉兴,     13:35,     13:38,      03分,      1385,         0,     201/-,     343/355/387,        542/611
 19,    上海南,     15:14,     15:14,      00分,      1484,         0,     206/-,     353/367/399,        556/627
