   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      烟台,         -,     12:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      桃村,     13:23,     13:30,       7分,        45,        54,      11/-,        57/62/65,     86.5/92.5
  3,      海阳,     13:45,     13:53,       8分,        67,        73,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  4,      莱西,     14:32,     14:40,       8分,       114,       128,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  5,      蓝村,     15:30,     15:46,      16分,       172,       183,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  6,      胶州,     16:04,     16:06,       2分,       206,       204,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,      诸城,     17:40,     17:46,       6分,       302,       268,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  8,      五莲,     18:36,     18:42,       6分,       358,       303,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  9,      莒县,     19:09,     19:15,       6分,       391,       343,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 10,      沂水,     19:25,     19:31,       6分,       407,       353,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 11,      沂南,     19:46,     19:52,       6分,       428,       373,    53.5/-,99.5/104.5/107.5,   152.5/158.5
 12,    临沂北,     20:31,     20:38,       7分,       473,       418,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 13,      郯城,     21:18,     21:27,       9分,       520,       476,      69/-,     123/126/130,       186/194
 14,      新沂,     21:57,     22:24,      27分,       559,       511,      72/-,     129/132/136,       197/204
 15,      邳州,     22:48,     22:53,       5分,       610,       548,      75/-,     133/138/142,       205/214
 16,      徐州,     23:51,     00:09,      18分,       673,       620,      86/-,     152/156/161,       233/244
 17,      淮北,     01:08,     01:13,       5分,       750,       694,      93/-,     163/168/174,       251/263
 18,      涡阳,     02:07,     02:12,       5分,       809,       784,     102/-,     178/184/190,       274/285
 19,      阜阳,     03:46,     04:12,      26分,       908,       843,     112/-,     194/200/208,       301/315
 20,      潢川,     05:48,     05:51,       3分,      1030,       959,     124/-,     215/223/230,       336/351
 21,      光山,     06:06,     06:09,       3分,      1048,       976,     124/-,     215/223/230,       336/351
 22,      麻城,     07:12,     07:15,       3分,      1114,      1079,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 23,      武昌,     09:17,     09:44,      27分,      1239,      1204,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 24,      咸宁,     10:44,     10:48,       4分,      1326,      1284,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 25,      赤壁,     11:21,     11:25,       4分,      1363,      1322,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 26,      岳阳,     12:35,     12:46,      11分,      1437,      1514,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 27,      汨罗,     13:27,     13:29,       2分,      1489,      1583,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 28,      长沙,     14:19,     14:37,      18分,      1541,      1661,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 29,      湘潭,     15:56,     15:59,       3分,      1638,      1739,     192/-,     328/339/351,       515/537
 30,      娄底,     17:06,     17:12,       6分,      1708,      1838,     201/-,     343/355/367,       542/566
 31,      怀化,     21:40,     21:55,      15分,      1982,      2153,     229/-,     389/403/416,       613/640
 32,      玉屏,     00:01,     00:05,       4分,      2123,      2273,     240/-,     408/421/436,       640/669
 33,      镇远,     00:58,     01:02,       4分,      2180,      2334,     243/-,     414/429/444,       654/684
 34,      贵阳,     04:45,         -,          ,      2407,      2515,   268.5/-,455.5/472.5/487.5,   718.5/751.5
