   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南通,         -,     17:08,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    海安县,     17:49,     17:55,       6分,        64,        65,       -/-,           -/-/-,           -/-
  3,      泰州,     18:29,     18:33,       4分,       104,       119,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,      扬州,     19:43,     19:49,       6分,       178,       183,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  5,      合肥,     22:55,     23:09,      14分,       370,       405,    72.5/-,136.5/144.5/148.5,   211.5/220.5
  6,      信阳,     03:51,     04:11,      20分,       666,       500,       -/-,           -/-/-,           -/-
  7,      枣阳,     07:31,     07:34,       3分,       886,       626,       -/-,           -/-/-,           -/-
  8,      襄阳,     08:17,     08:32,      15分,       932,       742,       -/-,           -/-/-,           -/-
  9,      荆门,     09:55,     09:58,       3分,      1030,       862,       -/-,           -/-/-,           -/-
 10,      当阳,     10:35,     10:38,       3分,      1070,       977,       -/-,           -/-/-,           -/-
 11,    宜昌东,     12:03,         -,          ,      1135,      1221,     141/-,     250/275/288,       392/416
