   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南昌,         -,     14:59,         -,         -,         -,         -,               -,              -
  2,      向塘,     15:18,     15:21,      03分,        19,         0,       9/-,        55/58/63,          80/91
  3,    丰城南,     16:00,     16:04,      04分,        61,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,    樟树东,     16:18,     16:21,      03分,        79,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      新干,     16:46,     16:49,      03分,       107,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      吉安,     17:44,     17:50,      06分,       165,         0,    37.5/-,      83.5/87/95,      125.5/142
  7,    井冈山,     19:09,     19:23,      14分,       250,         0,    46.5/-,     92.5/97/105,      140.5/159
  8,      龙市,     19:48,     19:51,      03分,       289,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      炎陵,     20:12,     20:15,      03分,       313,         0,    54.5/-,   100.5/105/114,      155.5/176
 10,    茶陵南,     20:45,     20:49,      04分,       346,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,    攸县南,     21:05,     21:10,      05分,       366,         0,    64.5/-,   115.5/120/131,      175.5/198
 12,      安仁,     21:22,     21:26,      04分,       383,         0,      69/-,     123/128/139,        186/210
 13,      衡阳,     22:45,     23:03,      18分,       466,         0,      75/-,     133/139/151,        205/231
 14,      郴州,     00:44,     00:50,      06分,       585,         0,      93/-,     163/170/184,        251/283
 15,    韶关东,     02:29,     02:35,      06分,       690,         0,     112/-,     194/202/219,        334/377
 16,    广州东,     05:24,     05:24,      00分,       865,         0,   138.5/-,   238.5/248/270,      425.5/480
