   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  张家口南,         -,     07:56,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      宣化,     08:16,     08:19,       3分,        20,        25,       9/-,        55/60/63,         80/86
  3,    下花园,     08:39,     08:41,       2分,        43,        50,      11/-,        57/62/65,     83.5/89.5
  4,      沙城,     09:08,     09:11,       3分,        72,        75,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  5,    高碑店,     12:59,     13:06,       7分,       303,       244,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  6,      徐水,     13:29,     13:56,      27分,       333,       638,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  7,      保定,     14:14,     14:20,       6分,       378,       306,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  8,      定州,     14:57,     15:08,      11分,       421,       366,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  9,    石家庄,     16:00,     16:10,      10分,       484,       441,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 10,      临城,     16:47,     16:58,      11分,       531,       503,      72/-,     129/132/136,       197/204
 11,      邢台,     17:46,     17:58,      12分,       590,       550,      75/-,     133/138/142,       205/214
 12,    沙河市,     18:34,     18:46,      12分,       638,       574,      78/-,     139/144/148,       214/223
 13,      邯郸,     20:12,         -,          ,       736,       602,      81/-,     144/148/154,       222/231
