   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     12:42,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     13:03,     13:07,       4分,        21,        27,       9/-,        55/60/63,         80/86
  3,      介休,     14:23,     14:26,       3分,       101,       139,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  4,      霍州,     15:24,     15:26,       2分,       162,       209,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  5,      临汾,     16:22,     16:38,      16分,       220,       274,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  6,      侯马,     17:26,     17:29,       3分,       284,       334,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  7,      运城,     18:34,     18:39,       5分,       352,       412,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  8,      永济,     19:23,     19:25,       2分,       401,       468,      69/-,     123/126/130,       186/194
  9,      华山,     20:27,     20:39,      12分,       465,       528,      75/-,     133/138/142,       205/214
 10,      灵宝,     22:35,     22:37,       2分,       593,       617,      86/-,     152/156/161,       233/244
 11,    三门峡,     23:16,     23:24,       8分,       634,       670,      91/-,     158/164/169,       243/253
 12,      洛阳,     01:02,     01:20,      18分,       740,       792,     105/-,     184/190/196,       285/297
 13,      南召,     04:10,     04:13,       3分,       928,       990,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 14,      南阳,     04:53,     04:58,       5分,       971,      1048,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 15,      邓州,     05:43,     05:48,       5分,      1021,      1104,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 16,      襄阳,     06:46,     07:04,      18分,      1084,      1177,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 17,      宜城,     07:41,     07:43,       2分,      1139,      1228,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 18,      荆门,     08:32,     08:34,       2分,      1190,      1301,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 19,      当阳,     09:10,     09:12,       2分,      1228,      1353,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 20,    宜昌东,     09:52,     10:15,      23分,      1270,      1410,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 21,  石门县北,     12:38,     12:44,       6分,      1436,      1582,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 22,      慈利,     13:16,     13:18,       2分,      1474,      1624,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 23,    张家界,     15:10,         -,          ,      1588,      1700,     192/-,     328/339/351,       515/537
