   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     18:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      绵阳,     19:46,     19:50,       4分,        86,       115,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  3,      江油,     20:27,     20:31,       4分,       127,       157,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  4,      广元,     23:19,     23:28,       9分,       299,       314,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  5,      汉中,     02:50,     02:53,       3分,       493,       515,      72/-,     129/132/136,       197/204
  6,      西乡,     04:08,     04:10,       2分,       571,       608,      81/-,     144/148/154,       222/231
  7,      安康,     06:04,     06:12,       8分,       704,       755,     102/-,     178/184/190,       274/285
  8,      十堰,     08:51,     08:54,       3分,       871,       957,     124/-,     215/223/230,       336/351
  9,    武当山,     09:12,     09:15,       3分,       892,       976,     124/-,     215/223/230,       336/351
 10,      襄阳,     11:18,     11:38,      20分,      1018,      1128,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 11,      邓州,     12:40,     12:43,       3分,      1100,      1201,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 12,      南召,     14:08,     14:27,      19分,      1188,      1315,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 13,      鲁山,     15:02,     15:05,       3分,      1242,      1359,   173.5/-,305.5/314.5/325.5,   476.5/494.5
 14,平顶山西,     15:22,     15:25,       3分,      1262,      1379,   174.5/-,306.5/315.5/326.5,   477.5/495.5
 15,      汝州,     16:02,     16:05,       3分,      1302,      1421,   176.5/-,311.5/320.5/331.5,   485.5/504.5
 16,      郑州,     18:58,     19:20,      22分,      1478,      1627,     192/-,     328/339/351,       515/537
 17,      开封,     20:10,     20:13,       3分,      1550,      1699,     198/-,     337/349/361,       530/552
 18,      兰考,     20:42,     20:46,       4分,      1582,      1742,     199/-,     338/350/362,       531/553
 19,      商丘,     21:45,     21:55,      10分,      1645,      1830,     206/-,     353/365/377,       556/582
 20,      徐州,     23:34,     23:42,       8分,      1754,      1976,     224/-,     381/393/407,       598/625
 21,      蚌埠,     01:24,     01:30,       6分,      1864,      2140,     236/-,     399/414/428,       629/656
 22,      南京,     03:28,     03:34,       6分,      1988,      2324,     251/-,     426/442/456,       673/703
 23,      常州,     04:54,     04:59,       5分,      2074,      2460,     252/-,     427/443/457,       674/704
 24,      无锡,     05:26,     05:30,       4分,      2106,      2499,       -/-,           -/-/-,           -/-
 25,      上海,     06:57,         -,          ,      2197,      2625,   278.5/-,471.5/488.5/506.5,   747.5/780.5
