   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    上海南,         -,     15:05,         -,         -,         -,         -,               -,              -
  2,      松江,     15:23,     15:26,      03分,        18,         0,       9/-,        55/58/63,          80/91
  3,      嘉兴,     16:00,     16:03,      03分,        55,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,      海宁,     16:32,     16:35,      03分,        87,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,    杭州东,     17:24,     17:30,      06分,       139,         0,    24.5/-,      70.5/74/80,      108.5/123
  6,      义乌,     18:44,     18:47,      03分,       219,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      金华,     19:37,     19:46,      09分,       272,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,      上饶,     22:50,     22:54,      04分,       465,         0,      78/-,     139/145/157,        214/242
  9,      鹰潭,     00:03,     00:17,      14分,       538,         0,       0/-,           0/0/0,            0/0
 10,      株洲,     05:19,     05:37,      18分,       854,         0,   141.5/-,   244.5/254/276,      381.5/430
 11,      湘潭,     06:03,     06:09,      06分,       898,         0,   148.5/-,   254.5/265/288,      398.5/449
 12,      娄底,     07:17,     07:23,      06分,       972,         0,   152.5/-,   261.5/272/296,      409.5/462
 13,      怀化,     11:30,     11:42,      12分,      1225,         0,   189.5/-,   322.5/335/364,      504.5/569
 14,      新晃,     13:01,     13:11,      10分,      1316,         0,     192/-,     328/341/371,        515/580
 15,      玉屏,     13:42,     13:49,      07分,      1357,         0,     198/-,     337/350/381,        530/597
 16,      镇远,     14:42,     14:47,      05分,      1417,         0,     201/-,     343/357/387,        542/611
 17,      凯里,     16:15,     16:25,      10分,      1510,         0,     206/-,     353/367/399,        556/627
 18,      贵阳,     18:53,     18:53,      00分,      1668,         0,     229/-,     389/404/439,        613/691
