   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      洛阳,         -,     13:14,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    洛阳东,     13:22,     13:25,       3分,         8,         5,       -/-,           -/-/-,           -/-
  3,      偃师,     13:45,     13:48,       3分,        31,        34,       -/-,           -/-/-,           -/-
  4,      巩义,     14:07,     14:10,       3分,        53,        54,       -/-,           -/-/-,           -/-
  5,      郑州,     15:08,     15:42,      34分,       114,       124,       -/-,           -/-/-,           -/-
  6,      开封,     16:28,     16:31,       3分,       194,       196,       -/-,           -/-/-,           -/-
  7,      兰考,     16:59,     17:02,       3分,       225,       239,       -/-,           -/-/-,           -/-
  8,      民权,     17:24,     17:27,       3分,       250,       275,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  9,    商丘南,     18:15,     18:18,       3分,       301,       465,    50.5/-,96.5/101.5/104.5,   146.5/152.5
 10,      亳州,     19:00,     19:04,       4分,       346,       529,       -/-,           -/-/-,           -/-
 11,      阜阳,     20:13,     20:28,      15分,       419,       633,       -/-,           -/-/-,           -/-
 12,      光山,     22:37,     22:48,      11分,       563,       638,       -/-,           -/-/-,           -/-
 13,      麻城,     23:56,     00:06,      10分,       642,       869,       -/-,           -/-/-,           -/-
 14,      九江,     02:26,     02:31,       5分,       792,      1092,       -/-,           -/-/-,           -/-
 15,      鹰潭,     05:45,     05:55,      10分,       991,      1255,       -/-,           -/-/-,           -/-
 16,    武夷山,     08:08,     08:13,       5分,      1134,      1553,       -/-,           -/-/-,           -/-
 17,      建阳,     08:59,     09:05,       6分,      1185,      1605,       -/-,           -/-/-,           -/-
 18,      建瓯,     09:46,     09:50,       4分,      1232,      1651,       -/-,           -/-/-,           -/-
 19,    南平南,     10:56,     11:03,       7分,      1302,      1702,       -/-,           -/-/-,           -/-
 20,      古田,     11:58,     12:01,       3分,      1364,      1762,       -/-,           -/-/-,           -/-
 21,      福州,     13:28,         -,          ,      1454,      1729,     201/-,     343/378/395,       542/575
