   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      天津,         -,     22:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      聊城,     03:30,     03:35,    1435分,       310,       421,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  3,      菏泽,     05:02,     05:06,       4分,       402,       577,      78/-,     139/144/148,       214/223
  4,      曹县,     05:43,     05:45,       2分,       443,       625,      86/-,     152/156/161,       233/244
  5,    商丘南,     06:23,     06:27,       4分,       483,       682,      93/-,     163/168/174,       251/263
  6,      亳州,     07:08,     07:13,       5分,       528,       746,     102/-,     178/184/190,       274/285
  7,      阜阳,     08:24,     08:49,      25分,       604,       850,     112/-,     194/200/208,       301/315
  8,      潢川,     10:59,     11:05,       6分,       759,       966,     124/-,     215/223/230,       336/351
  9,      麻城,     12:29,     12:42,      13分,       849,      1086,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 10,      蕲春,     14:16,     14:20,       4分,       956,      1212,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 11,      九江,     15:37,     15:45,       8分,      1037,      1309,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 12,    共青城,     16:25,     16:40,      15分,      1085,      1372,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 13,      吉安,     20:12,     20:18,       6分,      1312,      1682,     198/-,     337/349/361,       530/552
 14,      赣州,     22:15,     22:33,      18分,      1435,      1868,     213/-,     363/375/388,       572/598
 15,      龙川,     02:04,     02:18,      14分,      1664,      2109,     236/-,     399/414/428,       629/656
 16,      惠州,     04:05,     04:07,       2分,      1785,      2264,     243/-,     414/429/444,       654/684
 17,    东莞东,     04:59,     05:04,       5分,      1839,      2318,     251/-,     426/441/456,       673/703
 18,    深圳东,     06:34,         -,          ,      1934,      2371,   254.5/-,434.5/449.5/464.5,   687.5/717.5
