   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     23:51,         -,         -,         -,         -,               -,              -
  2,      遂宁,     01:24,     01:29,      05分,        93,         0,    23.5/-,      59.5/62/68,       94.5/107
  3,      南充,     02:12,     02:22,      10分,       141,         0,    36.5/-,      71.5/75/81,      110.5/125
  4,      营山,     02:58,     03:04,      06分,       187,         0,       0/-,           0/0/0,            0/0
  5,      达州,     04:23,     04:41,      18分,       272,         0,    64.5/-,   114.5/119/130,      178.5/202
  6,      宣汉,     05:21,     05:23,      02分,       330,         0,    72.5/-,   141.5/147/160,      214.5/242
  7,      万源,     06:19,     06:21,      02分,       388,         0,      81/-,     159/166/180,        244/275
  8,      紫阳,     07:12,     07:14,      02分,       441,         0,      97/-,     177/184/200,        270/305
  9,      安康,     07:51,     08:01,      10分,       480,         0,     104/-,     190/198/215,        290/327
 10,      旬阳,     08:41,     08:43,      02分,       530,         0,     107/-,     196/204/222,        301/339
 11,    白河县,     09:47,     09:51,      04分,       596,         0,     116/-,     211/220/239,        326/368
 12,    武当山,     11:07,     11:18,      11分,       676,         0,     128/-,     230/239/260,        355/400
 13,      谷城,     12:09,     12:13,      04分,       738,         0,     137/-,     245/255/277,        378/426
 14,    襄阳东,     13:16,     13:38,      22分,       805,         0,   146.5/-,   260.5/271/294,      404.5/456
 15,      安陆,     16:14,     16:19,      05分,       983,         0,   170.5/-,   299.5/311/338,      464.5/524
 16,      武昌,     19:16,     19:48,      32分,      1165,         0,   183.5/-,   321.5/334/363,      502.5/566
 17,      鹰潭,     03:23,     03:35,      12分,      1652,         0,       0/-,           0/0/0,            0/0
 18,      上饶,     05:14,     05:20,      06分,      1763,         0,     236/-,     410/426/463,        646/728
 19,      玉山,     05:41,     05:44,      03分,      1790,         0,     241/-,     420/436/474,        660/744
 20,      金华,     07:55,     08:01,      06分,      1924,         0,     259/-,     448/466/506,        702/791
 21,      义乌,     08:37,     08:40,      03分,      1966,         0,     259/-,     448/466/506,        702/791
 22,    杭州东,     10:03,     10:09,      06分,      2052,         0,   274.5/-,   474.5/493/536,      743.5/838
 23,      海宁,     10:48,     10:51,      03分,      2097,         0,   277.5/-,   480.5/499/543,      757.5/854
 24,      嘉兴,     11:11,     11:14,      03分,      2120,         0,   277.5/-,   480.5/499/543,     757.5/854
 25,      松江,     11:52,     12:02,      10分,      2161,         0,   285.5/-,   492.5/512/556,      776.5/875
 26,    上海南,     12:35,     12:35,      00分,      2204,         0,   285.5/-,   492.5/512/556,      776.5/875
