   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  加格达奇,         -,     10:40,         -,         -,         -,         -,               -,              -
  2,    大杨树,     11:43,     11:46,      03分,        63,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      嫩江,     12:48,     12:54,      06分,       128,         0,    28.5/-,      74.5/78/85,      113.5/128
  4,      九三,     13:23,     13:26,      03分,       163,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,      讷河,     14:15,     14:27,      12分,       215,         0,    43.5/-,     89.5/93/101,      135.5/153
  6,      拉哈,     14:54,     14:57,      03分,       254,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,    小榆树,     15:31,     15:38,      07分,       291,         0,       0/-,           0/0/0,            0/0
  8,      富裕,     15:49,     15:51,      02分,       309,         0,    53.5/-,    99.5/104/113,      152.5/172
  9,      中和,     16:02,     16:05,      03分,       322,         0,    54.5/-,   100.5/105/114,      155.5/176
 10,  齐齐哈尔,     17:00,     17:21,      21分,       380,         0,    64.5/-,   115.5/120/131,      175.5/198
 11,      泰来,     19:00,     19:02,      02分,       500,         0,      75/-,     133/139/151,        205/231
 12,      镇赉,     19:45,     19:47,      02分,       545,         0,      86/-,     152/158/172,        233/263
 13,      白城,     20:17,     20:25,      08分,       577,         0,      91/-,     158/165/179,        243/274
 14,      洮南,     20:49,     20:51,      02分,       609,         0,      93/-,     163/170/184,        251/283
 15,      开通,     21:42,     21:44,      02分,       662,         0,     102/-,     178/185/201,        274/309
 16,    太平川,     22:21,     22:24,      03分,       701,         0,     105/-,     184/191/208,        285/321
 17,      通辽,     23:52,     00:06,      14分,       792,         0,     119/-,     207/215/234,        324/365
 18,    甘旗卡,     01:01,     01:04,      03分,       861,         0,   128.5/-,   222.5/231/252,      348.5/393
 19,      彰武,     01:50,     01:53,      03分,       910,         0,   138.5/-,   238.5/248/270,      372.5/420
 20,    新立屯,     02:34,     02:38,      04分,       954,         0,   141.5/-,   244.5/254/276,      381.5/430
 21,    大虎山,     03:30,     03:33,      03分,      1010,         0,   148.5/-,   254.5/265/288,      398.5/449
 22,    沟帮子,     04:01,     04:04,      03分,      1041,         0,   152.5/-,   261.5/272/296,      409.5/462
 23,      锦州,     04:47,     05:05,      18分,      1087,         0,   156.5/-,   268.5/279/303,      422.5/476
 24,    葫芦岛,     05:38,     05:41,      03分,      1138,         0,   163.5/-,   280.5/292/317,      438.5/494
 25,      绥中,     06:26,     06:29,      03分,      1186,         0,   168.5/-,   288.5/300/326,      450.5/508
 26,    山海关,     07:16,     07:24,      08分,      1236,         0,   177.5/-,   304.5/317/344,      476.5/537
 27,    秦皇岛,     07:46,     08:01,      15分,      1266,         0,   177.5/-,   304.5/317/344,      476.5/537
 28,    北戴河,     08:19,     08:30,      11分,      1299,         0,   180.5/-,   310.5/323/351,      488.5/551
 29,      滦县,     09:18,     09:21,      03分,      1358,         0,   189.5/-,   322.5/335/364,      504.5/569
 30,    唐山北,     10:02,     10:08,      06分,      1402,         0,     192/-,     328/341/371,        515/580
 31,    玉田县,     10:32,     10:37,      05分,      1432,         0,     198/-,     337/350/381,        530/597
 32,      北京,     12:41,     12:41,      00分,      1561,         0,     201/-,     343/357/387,        542/611
