   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      深圳,         -,     12:16,         -,         -,         -,         -,               -,              -
  2,    东莞东,     13:01,     13:08,      07分,        45,         0,    26.5/-,      48.5/51/55,        69.5/79
  3,      惠州,     13:51,     13:55,      04分,        95,         0,    34.5/-,      60.5/63/69,       88.5/100
  4,      河源,     14:48,     14:52,      04分,       152,         0,    45.5/-,      79.5/83/90,      116.5/132
  5,      龙川,     15:49,     15:58,      09分,       213,         0,    56.5/-,    98.5/103/112,      146.5/165
  6,      和平,     16:46,     16:49,      03分,       270,         0,    67.5/-,   113.5/118/129,      171.5/194
  7,      定南,     17:20,     17:33,      13分,       304,         0,    72.5/-,   122.5/128/139,      185.5/209
  8,      赣州,     19:11,     19:32,      21分,       415,         0,      95/-,     163/170/184,        250/282
  9,      吉安,     21:31,     21:39,      08分,       555,         0,     121/-,     207/215/234,        321/362
 10,      鹰潭,     00:48,     01:09,      21分,       752,         0,       0/-,           0/0/0,            0/0
 11,    乐平市,     03:00,     03:20,      20分,       884,         0,   172.5/-,   288.5/300/326,      448.5/506
 12,    景德镇,     04:07,     04:13,      06分,       951,         0,   175.5/-,   294.5/306/333,      459.5/518
 13,      祁门,     06:15,     06:21,      06分,      1079,         0,   189.5/-,   317.5/330/359,      498.5/562
 14,      黄山,     07:28,     07:34,      06分,      1152,         0,   194.5/-,   325.5/338/368,      510.5/575
 15,    绩溪县,     08:32,     08:43,      11分,      1216,         0,   206.5/-,   343.5/357/388,      535.5/604
 16,      宣城,     10:52,     11:01,      09分,      1356,         0,   219.5/-,   365.5/380/413,      573.5/646
 17,      芜湖,     12:00,     12:06,      06分,      1424,         0,   223.5/-,   372.5/387/421,      584.5/659
 18,    马鞍山,     12:48,     12:51,      03分,      1472,         0,     227/-,     379/394/428,        597/673
 19,      南京,     14:03,     14:24,      21分,      1547,         0,     234/-,     391/406/442,        613/691
 20,      无锡,     16:22,     16:33,      11分,      1686,         0,     251/-,     421/437/475,        663/747
 21,      苏州,     17:01,     17:01,      00分,      1725,         0,     260/-,     433/450/489,        679/765
