   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      杭州,         -,     10:43,         -,         -,         -,         -,               -,              -
  2,      诸暨,     11:44,     11:47,      03分,        61,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      义乌,     12:15,     12:18,      03分,        92,         0,    21.5/-,      67.5/71/77,      102.5/116
  4,      金华,     12:59,     13:05,      06分,       136,         0,    28.5/-,      74.5/78/85,      113.5/128
  5,      江山,     14:27,     14:30,      03分,       224,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      上饶,     15:37,     15:43,      06分,       294,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      弋阳,     16:21,     16:24,      03分,       338,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      鹰潭,     16:58,     17:13,      15分,       375,         0,       0/-,           0/0/0,            0/0
  9,      东乡,     17:38,     17:43,      05分,       415,         0,      75/-,     133/139/151,        205/231
 10,      进贤,     18:11,     18:15,      04分,       448,         0,      78/-,     139/145/157,        214/242
 11,      向塘,     18:45,     18:52,      07分,       482,         0,      86/-,     152/158/172,        233/263
 12,      庐山,     21:07,     21:10,      03分,       624,         0,       0/-,           0/0/0,            0/0
 13,      瑞昌,     21:29,     21:35,      06分,       646,         0,     105/-,     184/191/196,        285/321
 14,      武昌,     00:40,     01:05,      25分,       837,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      荆门,     05:19,     05:26,      07分,      1116,         0,   156.5/-,   268.5/279/303,      422.5/476
 16,    宜昌东,     06:53,     07:13,      20分,      1210,         0,   168.5/-,   288.5/300/326,      450.5/508
 17,      恩施,     10:21,     10:31,      10分,      1418,         0,   189.5/-,   322.5/335/364,      504.5/569
 18,      利川,     11:15,     11:20,      05分,      1472,         0,     192/-,     328/341/371,        515/580
 19,      万州,     12:40,     12:46,      06分,      1557,         0,     201/-,     343/357/387,        542/611
 20,      梁平,     13:52,     13:59,      07分,      1629,         0,     206/-,     353/367/399,        556/627
 21,      开江,     14:24,     14:30,      06分,      1661,         0,     206/-,     353/367/399,        556/627
 22,      达州,     16:05,     16:15,      10分,      1762,         0,     213/-,     363/377/410,        572/645
 23,      蓬安,     17:29,     17:40,      11分,      1846,         0,     233/-,     403/419/455,        635/716
 24,      南充,     18:07,     18:15,      08分,      1884,         0,     240/-,     413/429/466,        652/735
 25,      遂宁,     18:56,     19:03,      07分,      1933,         0,     252/-,     437/454/494,        689/776
 26,    成都东,     21:46,     21:46,      00分,      2103,         0,     271/-,     466/484/526,        733/826
