   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      衡水,         -,     07:30,         -,         -,         -,         -,               -,              -
  2,      深州,     07:53,     07:58,      05分,        23,         0,       9/-,        55/58/63,            -/-
  3,      肃宁,     08:28,     08:32,      04分,        58,         0,    14.5/-,      60.5/63/69,            -/-
  4,      霸州,     09:29,     09:34,      05分,       119,         0,    28.5/-,      74.5/78/85,            -/-
  5,      天津,     11:09,     11:40,      31分,       219,         0,    41.5/-,      87.5/91/99,            -/-
  6,      芦台,     12:34,     12:39,      05分,       304,         0,       0/-,           0/0/0,            -/-
  7,      唐山,     13:08,     13:21,      13分,       338,         0,    54.5/-,   100.5/105/114,            -/-
  8,      滦县,     14:36,     14:40,      04分,       426,         0,      69/-,     123/128/139,            -/-
  9,      昌黎,     16:29,     16:41,      12分,       539,         0,      72/-,     129/134/146,            -/-
 10,    北戴河,     17:26,     17:29,      03分,       596,         0,      75/-,     133/139/151,            -/-
 11,    秦皇岛,     17:47,     17:47,      00分,       617,         0,      78/-,     139/145/157,            -/-
