   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     18:08,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      广安,     19:28,     19:36,       8分,        80,       144,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  3,      渠县,     20:04,     20:09,       5分,       116,       182,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  4,      达州,     20:54,     21:11,      17分,       166,       255,      34/-,        80/85/88,       119/125
  5,      万州,     23:58,     00:23,      25分,       350,       412,    62.5/-,110.5/114.5/117.5,   166.5/174.5
  6,      恩施,     02:14,     02:22,       8分,       486,       575,      78/-,     139/144/148,       214/223
  7,    宜昌东,     04:49,     05:09,      20分,       641,       789,     105/-,     184/190/196,       285/297
  8,      武昌,     08:44,     09:10,      26分,       876,      1094,     134/-,     213/219/225,       314/326
  9,      庐山,     12:03,     12:05,       2分,      1075,      1333,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 10,    南昌西,     13:13,     13:22,       9分,      1145,      1456,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 11,      泰宁,     16:24,     16:37,      13分,      1336,      1716,     198/-,     337/349/361,       530/552
 12,    三明北,     17:43,     17:48,       5分,      1496,      1808,     206/-,     353/365/377,       556/582
 13,      福州,     19:52,         -,          ,      1544,      1990,     224/-,     381/393/407,       598/625
