   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      太原,         -,     16:05,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      榆次,     16:26,     16:31,       5分,        21,        27,       9/-,        55/60/63,         80/86
  3,      太谷,     16:57,     17:00,       3分,        52,        63,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  4,      祁县,     17:19,     17:22,       3分,        74,        86,    14.5/-,      60.5/67/70,       90.5/96
  5,      介休,     18:00,     18:05,       5分,       115,       139,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  6,      灵石,     18:31,     18:34,       3分,       146,       166,    24.5/-,      70.5/78/82,     108.5/116
  7,      霍州,     19:10,     19:13,       3分,       185,       209,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  8,      洪洞,     19:50,     19:53,       3分,       225,       251,    40.5/-,     86.5/96/100,     129.5/138
  9,      临汾,     20:16,     20:22,       6分,       251,       274,    41.5/-,     87.5/97/101,   132.5/138.5
 10,      侯马,     21:10,     21:14,       4分,       305,       334,    50.5/-,96.5/101.5/104.5,           -/-
 11,      新绛,     21:29,     21:31,       2分,       324,       350,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 12,      稷山,     21:49,     21:52,       3分,       344,       370,    53.5/-,99.5/104.5/107.5,   152.5/158.5
 13,      河津,     22:15,     22:18,       3分,       370,       396,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 14,      韩城,     23:08,     23:25,      17分,       423,       439,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 15,      安康,     06:55,     07:15,      20分,       890,       917,     119/-,     207/215/221,       324/337
 16,      万源,     09:06,     09:08,       2分,      1021,      1068,       -/-,           -/-/-,           -/-
 17,      宣汉,     10:04,     10:06,       2分,      1079,      1145,   148.5/-,   254.5/280/293,     398.5/423
 18,      达州,     10:58,     11:06,       8分,      1133,      1193,   148.5/-,   254.5/281/294,     398.5/424
 19,      渠县,     11:58,     12:04,       6分,      1193,      1266,   156.5/-,   270.5/297/310,   422.5/440.5
 20,      广安,     12:34,     12:40,       6分,      1229,      1304,   156.5/-,   270.5/298/311,   422.5/440.5
 21,      北碚,     13:58,     14:10,      12分,      1313,      1397,       -/-,           -/-/-,           -/-
 22,      綦江,     17:16,     17:22,       6分,      1511,      1544,   189.5/-,   322.5/355/371,     504.5/535
 23,      赶水,     18:16,     18:24,       8分,      1571,      1600,     192/-,     328/361/378,       515/546
 24,      桐梓,     20:47,     20:56,       9分,      1722,      1695,       -/-,           -/-/-,           -/-
 25,      遵义,     22:10,     22:16,       6分,      1805,      1756,     201/-,     343/378/395,       542/575
 26,      贵阳,     02:31,     02:49,      18分,      2066,      1911,     217/-,     370/408/426,       585/621
 27,      安顺,     04:02,     04:08,       6分,      2157,      2008,     229/-,     389/428/448,       613/650
 28,      六枝,     04:49,     04:55,       6分,      2204,      2064,     236/-,     399/439/459,       629/667
 29,    六盘水,     06:23,     06:42,      19分,      2298,      2160,     240/-,     408/449/470,       640/679
 30,      宣威,     08:18,     08:24,       6分,      2413,      2291,     251/-,     426/469/490,       673/714
 31,      曲靖,     09:36,     09:43,       7分,      2491,      2392,   263.5/-,   446.5/492/514,     704.5/747
 32,      昆明,     11:18,         -,           ,      2593,      2549,   268.5/-,   455.5/501/523,   718.5/751.5
