   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      日照,         -,     07:22,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      莒南,     08:14,     08:17,       3分,        39,        80,       -/-,           -/-/-,           -/-
  3,      临沂,     08:55,     09:01,       6分,        80,       134,       -/-,           -/-/-,           -/-
  4,      费县,     09:30,     09:35,       5分,       115,       178,       -/-,           -/-/-,           -/-
  5,      平邑,     10:02,     10:08,       6分,       147,       221,       -/-,           -/-/-,           -/-
  6,      泗水,     10:34,     10:37,       3分,       179,       262,       -/-,           -/-/-,           -/-
  7,      曲阜,     11:00,     11:03,       3分,       218,       285,       -/-,           -/-/-,           -/-
  8,      兖州,     12:35,     12:43,       8分,       300,       316,       -/-,           -/-/-,           -/-
  9,      济宁,     13:06,     13:09,       3分,       331,       348,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 10,      巨野,     13:40,     13:42,       2分,       365,       372,       -/-,           -/-/-,           -/-
 11,      菏泽,     14:25,     14:28,       3分,       410,       455,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 12,    东明县,     15:06,     15:09,       3分,       451,       483,       -/-,           -/-/-,           -/-
 13,      新乡,     16:56,     17:18,      22分,       561,       630,      86/-,     152/156/161,       233/244
 14,      郑州,     18:19,     18:55,      36分,       644,       710,      98/-,     171/176/182,       263/275
 15,      许昌,     19:50,     19:53,       3分,       735,       796,       -/-,           -/-/-,           -/-
 16,      漯河,     20:31,     20:34,       3分,       776,       850,       -/-,           -/-/-,           -/-
 17,      西平,     20:49,     20:52,       3分,       794,       872,       -/-,           -/-/-,           -/-
 18,    驻马店,     21:19,     21:22,       3分,       824,       916,       -/-,           -/-/-,           -/-
 19,      信阳,     22:21,         -,          ,       899,      1012,   128.5/-,   222.5/245/256,     348.5/370
