   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      达州,         -,     14:56,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      开江,     16:10,     16:12,       2分,        74,        61,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,      梁平,     16:39,     16:42,       3分,       103,        89,    14.5/-,  60.5/65.5/68.5,     90.5/96.5
  4,      万州,     17:48,     17:54,       6分,       172,       157,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  5,      利川,     19:02,     19:04,       2分,       246,       259,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  6,      恩施,     19:50,     19:56,       6分,       294,       320,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  7,      巴东,     21:08,     21:10,       2分,       372,       421,    64.5/-,110.5/114.5/117.5,   166.5/174.5
  8,    宜昌东,     22:26,     22:43,      17分,       450,       534,      75/-,     133/138/142,       205/214
  9,  石门县北,     01:15,     01:23,       8分,       619,       706,      98/-,     171/176/182,       263/275
 10,      常德,     02:15,     02:20,       5分,       679,       786,     105/-,     184/190/196,       285/297
 11,      益阳,     03:21,     03:27,       6分,       745,       887,     115/-,     200/206/214,       312/325
 12,      长沙,     04:38,     04:58,      20分,       822,       984,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 13,      株洲,     05:37,     05:46,       9分,       881,      1036,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 14,      衡阳,     07:11,     07:17,       6分,       975,      1170,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 15,      郴州,     08:58,     09:03,       5分,      1082,      1317,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 16,    韶关东,     10:42,     10:48,       6分,      1186,      1470,   177.5/-,304.5/315.5/325.5,   510.5/533.5
 17,      广州,     13:56,         -,          ,      1380,      1691,     198/-,     337/349/361,       602/629
