   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南宁,         -,     22:10,         -,         -,         -,         -,               -,              -
  2,      黎塘,     23:39,     23:42,      03分,        89,         0,    18.5/-,      64.5/67/73,       97.5/110
  3,      贵港,     00:24,     00:29,      05分,       134,         0,    28.5/-,      74.5/78/85,      112.5/127
  4,      玉林,     01:39,     01:49,      10分,       209,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,      梧州,     04:28,     04:33,      05分,       378,         0,    64.5/-,   115.5/120/131,      175.5/198
  6,      贺州,     06:07,     06:14,      07分,       477,         0,      78/-,     139/145/157,        214/242
  7,      富川,     06:48,     06:51,      03分,      -922,         0,      86/-,     152/158/172,        233/263
  8,      江华,     07:34,     07:39,      05分,       564,         0,      93/-,     163/170/184,        251/283
  9,      江永,     07:58,     08:01,      03分,       588,         0,      93/-,     163/170/184,        251/283
 10,      道州,     08:17,     08:22,      05分,       607,         0,      98/-,     171/178/193,        263/297
 11,      双牌,     09:16,     09:19,      03分,       666,         0,     102/-,     178/185/201,        274/309
 12,      零陵,     09:41,     09:44,      03分,       691,         0,     105/-,     184/191/208,        285/321
 13,      永州,     10:12,     10:32,      20分,       722,         0,     112/-,     194/202/219,        301/339
 14,      邵阳,     12:01,     12:07,      06分,       831,         0,     119/-,     207/215/234,        324/365
 15,      邵东,     12:29,     12:41,      12分,       859,         0,     124/-,     215/224/243,        336/379
 16,    双峰北,     13:10,     13:16,      06分,       900,         0,   128.5/-,   222.5/231/252,      348.5/393
 17,      娄底,     13:48,     14:08,      20分,       938,         0,   135.5/-,   232.5/242/263,      360.5/406
 18,      株洲,     16:13,     16:21,      08分,      1083,         0,   148.5/-,   254.5/265/288,      398.5/449
 19,      萍乡,     17:17,     17:23,      06分,      1147,         0,   152.5/-,   261.5/272/296,      409.5/462
 20,      宜春,     18:06,     18:15,      09分,      1196,         0,   163.5/-,   280.5/292/317,      438.5/494
 21,      新余,     18:57,     19:02,      05分,      1247,         0,   168.5/-,   288.5/300/326,      450.5/508
 22,      向塘,     20:38,     21:00,      22分,      1348,         0,   177.5/-,   304.5/317/344,      476.5/537
 23,      九江,     22:45,     23:05,      20分,      1475,         0,     192/-,     328/341/371,        515/580
 24,      宿松,     00:27,     00:30,      03分,     -1303,         0,     201/-,     343/357/387,       542/611
 25,    安庆西,     01:47,     01:50,      03分,     -1223,         0,     206/-,     353/367/399,        556/627
 26,      桐城,     02:16,     02:19,      03分,     -1194,         0,     213/-,     363/377/410,        572/645
 27,      庐江,     02:44,     02:49,      05分,     -1166,         0,     217/-,     370/385/418,        585/659
 28,      合肥,     04:12,     04:25,      13分,     -1078,         0,     224/-,     381/396/430,        598/674
 29,      蚌埠,     07:22,     07:59,      37分,      1992,         0,     236/-,     399/415/451,        629/709
 30,      徐州,     10:01,     10:42,      41分,      2151,         0,     251/-,     426/443/481,        673/758
 31,    枣庄西,     11:39,     11:42,      03分,      -631,         0,   254.5/-,   434.5/452/491,      687.5/775
 32,      滕州,     12:05,     12:09,      04分,      -605,         0,   254.5/-,   434.5/452/491,      687.5/775
 33,      邹城,     12:37,     12:41,      04分,      -573,         0,   263.5/-,   446.5/464/504,      704.5/794
 34,      兖州,     12:56,     13:01,      05分,      2326,         0,   263.5/-,   446.5/464/504,      704.5/794
 35,      泰山,     13:57,     14:02,      05分,      2387,         0,       0/-,           0/0/0,            0/0
 36,      济南,     15:00,     15:00,      00分,      2450,         0,   273.5/-,   463.5/482/523,      734.5/828
