   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      隆昌,         -,     13:30,         -,         -,         -,         -,               -,              -
  2,      内江,     14:22,     14:35,      13分,        52,         0,       9/-,        55/58/63,        81.5/92
  3,      资中,     15:07,     15:12,      05分,        97,         0,    12.5/-,      58.5/61/66,        87.5/99
  4,      资阳,     16:23,     16:30,      07分,       173,         0,    21.5/-,      67.5/71/77,      102.5/116
  5,      成都,     19:05,     19:47,      42分,       335,         0,    40.5/-,      86.5/90/98,      129.5/146
  6,    乐山北,     22:06,     22:10,      04分,       516,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      峨眉,     22:31,     22:35,      04分,       541,         0,    62.5/-,   110.5/115/125,      166.5/188
  8,      喜德,     04:38,     04:46,      08分,      -532,         0,      98/-,     171/178/193,        263/297
  9,      西昌,     06:00,     06:04,      04分,      -450,         0,     105/-,     184/191/208,        285/321
 10,      德昌,     07:03,     07:07,      04分,      -387,         0,     115/-,     200/208/226,        312/352
 11,      米易,     08:06,     08:11,      05分,      -324,         0,     124/-,     215/224/243,        336/379
 12,    桐子林,     08:44,     08:47,      03分,      -286,         0,   128.5/-,   222.5/231/252,      348.5/393
 13,    攀枝花,     09:09,     09:09,      00分,      1179,         0,   128.5/-,   222.5/231/252,      348.5/393
