   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      敦化,         -,     07:58,         -,         -,         -,         -,               -,              -
  2,    黄泥河,     09:19,     09:21,      02分,        81,         0,       9/-,        55/58/63,        81.5/92
  3,    黄松甸,     09:57,     09:59,      02分,       119,         0,    12.5/-,      58.5/61/66,        87.5/99
  4,    白石山,     10:25,     10:28,      03分,       147,         0,    14.5/-,      60.5/63/69,       90.5/102
  5,      蛟河,     10:53,     10:57,      04分,       175,         0,    18.5/-,      64.5/67/73,       97.5/110
  6,      吉林,     12:28,     12:38,      10分,       270,         0,    32.5/-,      78.5/82/89,      118.5/134
  7,      左家,     13:00,     13:00,      00分,       302,         0,       0/-,           0/0/0,            0/0
  8,      九台,     13:34,     13:38,      04分,       336,         0,    43.5/-,     89.5/93/101,      135.5/153
  9,      长春,     14:16,     14:27,      11分,       378,         0,    50.5/-,    96.5/101/109,      146.5/165
 10,    公主岭,     15:05,     15:07,      02分,       427,         0,    54.5/-,   100.5/105/114,      155.5/176
 11,      四平,     15:46,     15:51,      05分,       468,         0,    64.5/-,   115.5/120/131,      175.5/198
 12,      石岭,     16:34,     16:44,      10分,       516,         0,      69/-,     123/128/139,        186/210
 13,      辽源,     17:26,     17:40,      14分,       568,         0,      75/-,     133/139/151,        205/231
 14,      东丰,     18:18,     18:28,      10分,       620,         0,      81/-,     144/150/163,        222/251
 15,    梅河口,     18:53,     19:03,      10分,       655,         0,      81/-,     144/150/163,        222/251
 16,      柳河,     19:37,     19:40,      03分,       699,         0,      91/-,     158/165/179,        243/274
 17,    三源浦,     20:24,     20:27,      03分,       746,         0,      93/-,     163/170/184,        251/283
 18,      通化,     21:24,     21:41,      17分,       806,         0,      98/-,     171/178/193,        263/297
 19,    白山市,     23:17,     23:23,      06分,       919,         0,     105/-,     184/191/208,        285/321
 20,      江源,     23:55,     00:03,      08分,       957,         0,     105/-,     184/191/208,        285/321
 21,      大东,     00:29,     00:37,      08分,      -449,         0,       0/-,           0/0/0,            0/0
 22,      湾沟,     00:53,     01:01,      08分,      1015,         0,     112/-,     194/202/219,        301/339
 23,    松树镇,     01:32,     01:50,      18分,      1054,         0,     115/-,     200/208/226,        312/352
 24,      氡泉,     02:12,     02:13,      01分,      -346,         0,       0/-,           0/0/0,            0/0
 25,    松江河,     03:50,     04:17,      27分,      1192,         0,     119/-,     207/215/234,        324/365
 26,      抚松,     04:41,     04:44,      03分,      1243,         0,     124/-,     215/224/243,        336/379
 27,    三道湖,     05:15,     05:17,      02分,      1277,         0,   128.5/-,   222.5/231/252,      348.5/393
 28,      靖宇,     05:33,     05:33,      00分,      1295,         0,   128.5/-,   222.5/231/252,      348.5/393
