   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      烟台,         -,     17:38,         -,         -,         -,         -,               -,              -
  2,      桃村,     18:23,     18:28,      05分,        45,         0,      11/-,        57/60/65,        86.5/98
  3,      海阳,     18:43,     18:49,      06分,        65,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,      莱西,     19:28,     19:38,      10分,       110,         0,    19.5/-,      65.5/68/74,       99.5/113
  5,      蓝村,     20:28,     20:33,      05分,       170,         0,    28.5/-,      74.5/78/85,      113.5/128
  6,      胶州,     20:49,     20:55,      06分,       191,         0,    32.5/-,      78.5/82/89,      118.5/134
  7,      高密,     21:19,     21:23,      04分,       221,         0,    37.5/-,      83.5/87/95,      125.5/142
  8,      潍坊,     22:06,     22:09,      03分,       268,         0,    46.5/-,     92.5/97/105,      140.5/159
  9,    青州市,     22:41,     22:44,      03分,       303,         0,    53.5/-,    99.5/104/113,      152.5/172
 10,      淄博,     23:10,     23:15,      05分,       332,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,    济南东,     00:19,     00:29,      10分,       401,         0,      75/-,     133/139/151,        205/231
 12,      聊城,     03:07,     03:32,      25分,       569,         0,      91/-,     158/165/179,        243/274
 13,      衡水,     05:15,     05:21,      06分,       697,         0,     105/-,     184/191/208,        285/321
 14,      藁城,     06:18,     06:20,      02分,       760,         0,     115/-,     200/208/226,        312/352
 15,  石家庄北,     06:55,     07:15,      20分,       797,         0,     119/-,     207/215/234,        324/365
 16,    阳泉北,     08:23,     08:50,      27分,       885,         0,   135.5/-,   232.5/242/263,      360.5/406
 17,      太原,     09:50,     09:50,      00分,       972,         0,       0/-,           0/0/0,            0/0
