   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳西,         -,     10:50,         -,         -,         -,         -,               -,              -
  2,      东莞,     12:05,     12:08,      03分,        75,         0,    49.5/-,      87.5/91/99,      124.5/141
  3,      广州,     13:17,     13:37,      20分,       147,         0,    65.5/-,   143.5/149/162,      218.5/247
  4,    韶关东,     15:56,     16:09,      13分,       306,         0,   102.5/-,   216.5/225/245,      333.5/376
  5,      郴州,     17:47,     17:50,      03分,       417,         0,     118/-,     232/241/262,        360/406
  6,      耒阳,     18:45,     18:47,      02分,       475,         0,     129/-,     248/258/280,        383/432
  7,      衡阳,     19:41,     19:46,      05分,       531,         0,     140/-,     266/277/301,        413/466
  8,      株洲,     21:12,     21:18,      06分,       622,         0,     156/-,     291/303/329,        451/508
  9,      怀化,     07:57,     08:17,      20分,      1267,         0,   264.5/-,   473.5/492/535,      743.5/838
 10,      铜仁,     10:00,     10:00,      00分,      1390,         0,   274.5/-,   489.5/509/553,      769.5/867
 11,      长沙,     21:57,     22:17,      20分,       667,         0,   275.5/-,   490.5/510/554,     770.5/868
 12,      益阳,     23:28,     23:34,      06分,       758,         0,   276.5/-,   491.5/511/555,     771.5/869
 13,      常德,     00:40,     00:46,      06分,       830,         0,   277.5/-,   492.5/512/556,     772.5/870
 14,石门县北,     01:45,     02:10,      25分,       895,         0,   278.5/-,   493.5/513/557,     773.5/871
 15,   张家界,     03:42,     03:56,      14分,      1012,         0,   279.5/-,   494.5/514/558,     774.5/872
 16,      吉首,     05:48,     06:02,      14分,      1138,         0,   280.5/-,   495.5/515/559,     775.5/873
